# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 4
# output
#   file = outputs/output_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
6.10876e+06,0.901268,0.0162404,2,7,0,-6.10876e+06,0.115402,0.708627,0.154096,0.0817771
6.10876e+06,0.910428,0.0162404,3,15,0,-6.10876e+06,0.115426,0.708376,0.14935,0.0817651
6.10876e+06,0.976107,0.0162404,3,7,0,-6.10876e+06,0.115399,0.708179,0.154502,0.0817228
6.10876e+06,0.999954,0.0162404,4,27,0,-6.10876e+06,0.115472,0.707579,0.148657,0.0817055
6.10876e+06,0.984068,0.0162404,3,15,0,-6.10876e+06,0.115486,0.70692,0.148588,0.0816392
6.10876e+06,0.999779,0.0162404,2,7,0,-6.10876e+06,0.115476,0.706915,0.146844,0.0816321
6.10876e+06,0.729364,0.0162404,2,3,0,-6.10876e+06,0.115485,0.706926,0.143022,0.0816396
6.10876e+06,0.959597,0.0162404,2,3,0,-6.10876e+06,0.115482,0.70687,0.151086,0.0816309
6.10876e+06,0.885097,0.0162404,2,3,0,-6.10876e+06,0.115475,0.706987,0.149132,0.0816393
6.10876e+06,0.900795,0.0162404,3,11,0,-6.10876e+06,0.115495,0.70676,0.147272,0.0816271
6.10876e+06,0.982183,0.0162404,3,15,0,-6.10876e+06,0.115486,0.706779,0.147813,0.0816232
6.10876e+06,0.999776,0.0162404,3,15,0,-6.10876e+06,0.115499,0.706636,0.145162,0.0816154
6.10876e+06,0.837069,0.0162404,2,3,0,-6.10876e+06,0.115494,0.706648,0.146823,0.0816133
6.10876e+06,0.812961,0.0162404,2,3,0,-6.10876e+06,0.115507,0.706711,0.144052,0.0816299
6.10876e+06,0.880472,0.0162404,2,3,0,-6.10876e+06,0.115498,0.70672,0.143845,0.0816245
6.10876e+06,0.884972,0.0162404,3,7,0,-6.10876e+06,0.115491,0.706363,0.144539,0.0815786
6.10876e+06,0.835788,0.0162404,2,3,0,-6.10876e+06,0.115483,0.706383,0.148644,0.0815749
6.10876e+06,0.809992,0.0162404,3,15,0,-6.10876e+06,0.115504,0.707099,0.149307,0.0816726
6.10876e+06,0.805347,0.0162404,2,3,0,-6.10876e+06,0.115496,0.707106,0.149523,0.0816677
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115489,0.707069,0.14333,0.0816586
6.10876e+06,0.976041,0.0162404,3,15,0,-6.10876e+06,0.115448,0.707106,0.152365,0.0816339
6.10876e+06,0.981366,0.0162404,3,15,0,-6.10876e+06,0.115512,0.706761,0.148039,0.0816394
6.10876e+06,0.83496,0.0162404,2,7,0,-6.10876e+06,0.115475,0.706674,0.149608,0.0816031
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.11548,0.706854,0.145626,0.0816276
6.10876e+06,0.999516,0.0162404,3,15,0,-6.10876e+06,0.115484,0.706811,0.147705,0.0816257
6.10876e+06,0.948066,0.0162404,4,27,0,-6.10876e+06,0.115485,0.706636,0.147285,0.0816055
6.10876e+06,0.985416,0.0162404,3,15,0,-6.10876e+06,0.115519,0.706431,0.145338,0.0816059
6.10876e+06,0.698573,0.0162404,2,7,0,-6.10876e+06,0.1155,0.706424,0.14866,0.0815916
6.10876e+06,0.997525,0.0162404,3,11,0,-6.10876e+06,0.115491,0.706875,0.147284,0.0816376
6.10876e+06,0.926599,0.0162404,3,7,0,-6.10876e+06,0.115489,0.706823,0.14787,0.08163
6.10876e+06,0.997146,0.0162404,2,7,0,-6.10876e+06,0.115491,0.706784,0.145808,0.0816275
6.10876e+06,0.870245,0.0162404,2,3,0,-6.10876e+06,0.115484,0.706821,0.147314,0.0816264
6.10876e+06,0.924051,0.0162404,4,23,0,-6.10876e+06,0.115452,0.707549,0.151131,0.0816877
6.10876e+06,0.868655,0.0162404,4,19,0,-6.10876e+06,0.115489,0.706839,0.14793,0.0816321
6.10876e+06,0.992272,0.0162404,4,31,0,-6.10876e+06,0.115532,0.70601,0.144349,0.0815668
6.10876e+06,0.626698,0.0162404,2,3,0,-6.10876e+06,0.115541,0.706202,0.145697,0.0815954
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115535,0.706159,0.142788,0.0815861
6.10876e+06,0.988834,0.0162404,3,7,0,-6.10876e+06,0.11553,0.705966,0.143322,0.0815605
6.10876e+06,0.977241,0.0162404,3,7,0,-6.10876e+06,0.115541,0.705918,0.142427,0.0815621
6.10876e+06,0.917973,0.0162404,3,11,0,-6.10876e+06,0.11551,0.706225,0.146732,0.0815759
6.10876e+06,0.989884,0.0162404,4,27,0,-6.10876e+06,0.115477,0.707329,0.149787,0.0816801
6.10876e+06,0.958936,0.0162404,2,3,0,-6.10876e+06,0.115467,0.7073,0.147563,0.0816697
6.10876e+06,0.747111,0.0162404,3,15,0,-6.10876e+06,0.115474,0.707079,0.148474,0.081649
6.10876e+06,0.929501,0.0162404,1,1,0,-6.10876e+06,0.115474,0.707069,0.149349,0.0816478
6.10876e+06,0.998377,0.0162404,2,7,0,-6.10876e+06,0.115477,0.707068,0.147957,0.08165
6.10876e+06,0.960686,0.0162404,3,7,0,-6.10876e+06,0.115464,0.707173,0.148603,0.081653
6.10876e+06,0.472407,0.0162404,2,7,0,-6.10876e+06,0.115485,0.706991,0.146878,0.0816472
6.10876e+06,0.952621,0.0162404,3,7,0,-6.10876e+06,0.115483,0.706873,0.145502,0.0816316
6.10876e+06,1,0.0162404,3,11,0,-6.10876e+06,0.115485,0.706818,0.147127,0.0816271
6.10876e+06,0.942447,0.0162404,4,23,0,-6.10876e+06,0.11547,0.707224,0.147133,0.0816635
6.10876e+06,0.829223,0.0162404,2,3,0,-6.10876e+06,0.11548,0.707404,0.149625,0.0816911
6.10876e+06,0.990606,0.0162404,3,7,0,-6.10876e+06,0.11546,0.707017,0.149875,0.0816324
6.10876e+06,0.612284,0.0162404,2,7,0,-6.10876e+06,0.115473,0.706999,0.141594,0.0816394
6.10876e+06,0.904179,0.0162404,2,7,0,-6.10876e+06,0.115462,0.706855,0.147823,0.0816147
6.10876e+06,0.93223,0.0162404,2,3,0,-6.10876e+06,0.115471,0.706796,0.145094,0.0816142
6.10876e+06,0.85181,0.0162404,2,3,0,-6.10876e+06,0.115481,0.706847,0.150726,0.0816274
6.10876e+06,0.767621,0.0162404,1,1,0,-6.10876e+06,0.115484,0.706821,0.151749,0.0816262
6.10876e+06,0.99913,0.0162404,3,15,0,-6.10876e+06,0.115477,0.707185,0.142714,0.0816638
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.11548,0.707202,0.151994,0.0816677
6.10876e+06,0.990463,0.0162404,3,15,0,-6.10876e+06,0.115513,0.706632,0.146008,0.0816249
6.10876e+06,0.664143,0.0162404,3,13,0,-6.10876e+06,0.115521,0.706294,0.148305,0.0815921
6.10876e+06,0.996569,0.0162404,4,25,0,-6.10876e+06,0.115467,0.707027,0.148509,0.0816385
6.10876e+06,0.995012,0.0162404,4,23,0,-6.10876e+06,0.115438,0.707825,0.150402,0.0817098
6.10876e+06,0.772793,0.0162404,4,19,0,-6.10876e+06,0.115479,0.70691,0.143044,0.0816334
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115484,0.70688,0.14724,0.0816336
6.10876e+06,0.981475,0.0162404,4,23,0,-6.10876e+06,0.115465,0.707218,0.147669,0.0816586
6.10876e+06,0.742238,0.0162404,3,15,0,-6.10876e+06,0.115476,0.707034,0.148223,0.0816457
6.10876e+06,0.988967,0.0162404,2,3,0,-6.10876e+06,0.115476,0.707086,0.146356,0.0816516
6.10876e+06,0.884471,0.0162404,2,3,0,-6.10876e+06,0.115471,0.707014,0.148393,0.0816399
6.10876e+06,0.875532,0.0162404,2,3,0,-6.10876e+06,0.115473,0.707105,0.146948,0.0816514
6.10876e+06,0.973029,0.0162404,2,7,0,-6.10876e+06,0.115473,0.707074,0.148837,0.0816482
6.10876e+06,0.968277,0.0162404,4,23,0,-6.10876e+06,0.115447,0.707506,0.148743,0.0816792
6.10876e+06,0.548549,0.0162404,1,3,0,-6.10876e+06,0.115448,0.707517,0.144496,0.0816812
6.10876e+06,1,0.0162404,2,7,0,-6.10876e+06,0.115458,0.707386,0.149381,0.0816737
6.10876e+06,0.860748,0.0162404,2,3,0,-6.10876e+06,0.115441,0.707353,0.148781,0.0816575
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115448,0.707354,0.148517,0.0816626
6.10876e+06,0.882046,0.0162404,4,27,0,-6.10876e+06,0.115437,0.708192,0.152708,0.0817518
6.10876e+06,0.99855,0.0162404,2,3,0,-6.10876e+06,0.115428,0.708142,0.152095,0.0817393
6.10876e+06,0.589112,0.0162404,2,3,0,-6.10876e+06,0.115414,0.708152,0.147004,0.0817309
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115416,0.708102,0.150621,0.0817266
6.10876e+06,0.997125,0.0162404,3,15,0,-6.10876e+06,0.115442,0.707957,0.150728,0.0817279
6.10876e+06,0.996972,0.0162404,3,7,0,-6.10876e+06,0.115427,0.707874,0.151719,0.0817077
6.10876e+06,0.650473,0.0162404,2,7,0,-6.10876e+06,0.115442,0.707762,0.154648,0.0817057
6.10876e+06,0.789977,0.0162404,3,7,0,-6.10876e+06,0.115451,0.707728,0.143173,0.0817077
6.10876e+06,0.984061,0.0162404,3,15,0,-6.10876e+06,0.115448,0.707569,0.14449,0.0816873
6.10876e+06,0.997413,0.0162404,4,19,0,-6.10876e+06,0.115474,0.707091,0.144362,0.0816504
6.10876e+06,0.642299,0.0162404,1,1,0,-6.10876e+06,0.115473,0.707099,0.142747,0.0816512
6.10876e+06,0.930031,0.0162404,3,7,0,-6.10876e+06,0.115458,0.706855,0.153005,0.081612
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.11549,0.706918,0.145093,0.0816418
6.10876e+06,0.644071,0.0162404,3,7,0,-6.10876e+06,0.115492,0.706701,0.148274,0.0816182
6.10876e+06,0.934246,0.0162404,4,27,0,-6.10876e+06,0.115437,0.707782,0.148379,0.0817045
6.10876e+06,0.905602,0.0162404,4,31,0,-6.10876e+06,0.115483,0.707031,0.150352,0.0816502
6.10876e+06,0.998837,0.0162404,3,11,0,-6.10876e+06,0.115482,0.706976,0.148111,0.0816433
6.10876e+06,0.995385,0.0162404,4,19,0,-6.10876e+06,0.115455,0.707566,0.150478,0.0816923
6.10876e+06,0.884389,0.0162404,3,11,0,-6.10876e+06,0.115458,0.707379,0.147269,0.0816728
6.10876e+06,0.999966,0.0162404,4,23,0,-6.10876e+06,0.115444,0.707705,0.150635,0.0817005
6.10876e+06,0.606703,0.0162404,2,3,0,-6.10876e+06,0.115444,0.707636,0.154741,0.081692
6.10876e+06,0.984051,0.0162404,2,7,0,-6.10876e+06,0.115424,0.707893,0.146325,0.0817076
6.10876e+06,0.995329,0.0162404,4,23,0,-6.10876e+06,0.115485,0.706749,0.14782,0.0816189
6.10876e+06,0.907511,0.0162404,3,15,0,-6.10876e+06,0.115484,0.707185,0.146072,0.0816684
6.10876e+06,0.967642,0.0162404,2,7,0,-6.10876e+06,0.115477,0.70718,0.145144,0.0816627
6.10876e+06,0.973107,0.0162404,3,7,0,-6.10876e+06,0.115463,0.706939,0.148853,0.0816255
6.10876e+06,0.946048,0.0162404,2,3,0,-6.10876e+06,0.115474,0.707007,0.146481,0.0816413
6.10876e+06,0.839717,0.0162404,1,3,0,-6.10876e+06,0.115479,0.707027,0.149396,0.0816465
6.10876e+06,0.939204,0.0162404,2,3,0,-6.10876e+06,0.115482,0.707071,0.145719,0.0816537
6.10876e+06,0.932965,0.0162404,2,3,0,-6.10876e+06,0.115475,0.707023,0.145936,0.0816435
6.10876e+06,0.966467,0.0162404,4,23,0,-6.10876e+06,0.115496,0.706757,0.145625,0.0816279
6.10876e+06,0.959086,0.0162404,4,27,0,-6.10876e+06,0.115464,0.70713,0.149719,0.081648
6.10876e+06,0.91208,0.0162404,3,7,0,-6.10876e+06,0.115477,0.707177,0.149965,0.0816628
6.10876e+06,0.963858,0.0162404,2,3,0,-6.10876e+06,0.115468,0.707047,0.145065,0.0816416
6.10876e+06,0.566204,0.0162404,2,3,0,-6.10876e+06,0.115469,0.707231,0.144326,0.0816634
6.10876e+06,0.873021,0.0162404,3,7,0,-6.10876e+06,0.115481,0.707172,0.151085,0.0816652
6.10876e+06,0.951093,0.0162404,2,3,0,-6.10876e+06,0.115475,0.70717,0.148266,0.0816608
6.10876e+06,0.995978,0.0162404,3,11,0,-6.10876e+06,0.115473,0.706985,0.147261,0.0816379
6.10876e+06,0.9293,0.0162404,4,19,0,-6.10876e+06,0.115497,0.706434,0.143406,0.081591
6.10876e+06,0.857346,0.0162404,2,3,0,-6.10876e+06,0.115488,0.706375,0.144485,0.081578
6.10876e+06,0.925909,0.0162404,1,1,0,-6.10876e+06,0.115488,0.706357,0.143924,0.0815757
6.10876e+06,0.998866,0.0162404,3,15,0,-6.10876e+06,0.115512,0.706379,0.145472,0.081595
6.10876e+06,0.971738,0.0162404,3,15,0,-6.10876e+06,0.115497,0.706573,0.145553,0.0816069
6.10876e+06,0.998868,0.0162404,3,11,0,-6.10876e+06,0.115496,0.706617,0.145788,0.0816116
6.10876e+06,0.613405,0.0162404,2,3,0,-6.10876e+06,0.115492,0.706649,0.149873,0.0816123
6.10876e+06,0.960154,0.0162404,2,3,0,-6.10876e+06,0.115475,0.706689,0.143075,0.0816048
6.10876e+06,0.900928,0.0162404,2,3,0,-6.10876e+06,0.115488,0.706807,0.14589,0.0816279
6.10876e+06,0.907254,0.0162404,3,15,0,-6.10876e+06,0.115465,0.706878,0.148948,0.0816199
6.10876e+06,1,0.0162404,2,7,0,-6.10876e+06,0.115492,0.706965,0.144978,0.0816488
6.10876e+06,0.989428,0.0162404,4,31,0,-6.10876e+06,0.115516,0.706163,0.145186,0.0815733
6.10876e+06,0.919821,0.0162404,4,31,0,-6.10876e+06,0.115473,0.707013,0.144716,0.081641
6.10876e+06,0.999335,0.0162404,2,3,0,-6.10876e+06,0.115473,0.707005,0.150054,0.0816402
6.10876e+06,0.684133,0.0162404,1,3,0,-6.10876e+06,0.115487,0.707072,0.151708,0.0816576
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115479,0.707056,0.146795,0.0816505
6.10876e+06,0.794066,0.0162404,2,3,0,-6.10876e+06,0.115476,0.70708,0.150254,0.0816506
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115472,0.70716,0.145774,0.081657
6.10876e+06,0.923701,0.0162404,4,25,0,-6.10876e+06,0.115437,0.707608,0.148086,0.081684
6.10876e+06,0.883666,0.0162404,3,15,0,-6.10876e+06,0.115419,0.708327,0.150352,0.0817542
6.10876e+06,0.847642,0.0162404,2,3,0,-6.10876e+06,0.115414,0.708224,0.153696,0.0817388
6.10876e+06,0.924355,0.0162404,3,15,0,-6.10876e+06,0.115442,0.708202,0.148942,0.0817563
6.10876e+06,1,0.0162404,4,19,0,-6.10876e+06,0.115495,0.706299,0.145107,0.0815741
6.10876e+06,0.865362,0.0162404,2,3,0,-6.10876e+06,0.115495,0.706271,0.142702,0.0815706
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115498,0.706298,0.147313,0.0815757
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115505,0.70632,0.142873,0.0815836
6.10876e+06,0.963269,0.0162404,3,7,0,-6.10876e+06,0.115506,0.706529,0.142635,0.0816082
6.10876e+06,0.990329,0.0162404,3,15,0,-6.10876e+06,0.115505,0.706686,0.14767,0.0816256
6.10876e+06,0.97229,0.0162404,3,15,0,-6.10876e+06,0.115476,0.706826,0.148231,0.0816216
6.10876e+06,0.885469,0.0162404,2,3,0,-6.10876e+06,0.115483,0.706985,0.145533,0.081645
6.10876e+06,0.986435,0.0162404,4,23,0,-6.10876e+06,0.115469,0.707261,0.149708,0.0816666
6.10876e+06,0.841556,0.0162404,2,3,0,-6.10876e+06,0.115468,0.707325,0.145596,0.0816734
6.10876e+06,0.958755,0.0162404,2,7,0,-6.10876e+06,0.115461,0.707335,0.145243,0.0816693
6.10876e+06,0.99781,0.0162404,4,19,0,-6.10876e+06,0.115495,0.706733,0.144111,0.0816239
6.10876e+06,0.713819,0.0162404,2,3,0,-6.10876e+06,0.115496,0.706723,0.148344,0.0816239
6.10876e+06,0.898072,0.0162404,4,31,0,-6.10876e+06,0.115531,0.70589,0.139614,0.0815521
6.10876e+06,1,0.0162404,2,3,0,-6.10876e+06,0.115536,0.705947,0.144413,0.0815626
6.10876e+06,0.94412,0.0162404,3,7,0,-6.10876e+06,0.115541,0.705982,0.140137,0.0815699
6.10876e+06,0.973278,0.0162404,2,3,0,-6.10876e+06,0.115539,0.70583,0.145401,0.0815508
6.10876e+06,0.999453,0.0162404,2,3,0,-6.10876e+06,0.115533,0.705808,0.142966,0.0815443
6.10876e+06,0.866485,0.0162404,4,27,0,-6.10876e+06,0.115511,0.706357,0.147466,0.0815922
6.10876e+06,0.974943,0.0162404,4,23,0,-6.10876e+06,0.115457,0.707289,0.147909,0.0816611
6.10876e+06,0.970496,0.0162404,4,23,0,-6.10876e+06,0.115433,0.708044,0.152566,0.0817314
6.10876e+06,0.737595,0.0162404,3,7,0,-6.10876e+06,0.115446,0.707793,0.151887,0.0817121
6.10876e+06,0.988644,0.0162404,2,3,0,-6.10876e+06,0.11543,0.707741,0.148488,0.0816944
6.10876e+06,0.994118,0.0162404,3,7,0,-6.10876e+06,0.115428,0.707697,0.14987,0.0816878
6.10876e+06,0.955528,0.0162404,3,15,0,-6.10876e+06,0.115454,0.707534,0.15155,0.0816878
6.10876e+06,0.987118,0.0162404,4,19,0,-6.10876e+06,0.115518,0.706065,0.146551,0.081563
6.10876e+06,0.939853,0.0162404,2,3,0,-6.10876e+06,0.115517,0.706003,0.147455,0.0815556
6.10876e+06,0.981143,0.0162404,3,15,0,-6.10876e+06,0.115508,0.706456,0.142162,0.0816011
6.10876e+06,0.912099,0.0162404,2,3,0,-6.10876e+06,0.115513,0.706467,0.145507,0.0816058
6.10876e+06,0.994542,0.0162404,2,3,0,-6.10876e+06,0.115501,0.706449,0.14423,0.0815956
6.10876e+06,0.803294,0.0162404,2,3,0,-6.10876e+06,0.115498,0.706391,0.14305,0.0815871
6.10876e+06,0.952675,0.0162404,3,15,0,-6.10876e+06,0.115491,0.706425,0.143069,0.0815854
6.10876e+06,0.993966,0.0162404,2,7,0,-6.10876e+06,0.11551,0.706358,0.147479,0.0815915
6.10876e+06,0.913573,0.0162404,2,3,0,-6.10876e+06,0.115507,0.706435,0.140906,0.0815982
6.10876e+06,0.962415,0.0162404,4,23,0,-6.10876e+06,0.115481,0.707192,0.148247,0.0816669
6.10876e+06,0.7014,0.0162404,3,15,0,-6.10876e+06,0.115467,0.707491,0.147314,0.0816919
6.10876e+06,0.997719,0.0162404,3,7,0,-6.10876e+06,0.115447,0.707578,0.148505,0.081688
6.10876e+06,0.911967,0.0162404,2,7,0,-6.10876e+06,0.115448,0.707505,0.150886,0.0816802
6.10876e+06,0.982487,0.0162404,4,31,0,-6.10876e+06,0.115492,0.706602,0.143837,0.0816066
6.10876e+06,0.911753,0.0162404,2,3,0,-6.10876e+06,0.115509,0.706619,0.146907,0.0816207
6.10876e+06,0.701246,0.0162404,4,19,0,-6.10876e+06,0.115441,0.707371,0.14512,0.0816598
6.10876e+06,1,0.0162404,3,15,0,-6.10876e+06,0.115481,0.70683,0.146327,0.0816252
6.10876e+06,0.837883,0.0162404,2,7,0,-6.10876e+06,0.115466,0.706689,0.148674,0.0815983
6.10876e+06,0.952052,0.0162404,3,15,0,-6.10876e+06,0.115481,0.706426,0.147689,0.0815785
