# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 13
# output
#   file = outputs/output_13.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0351396
# Diagonal elements of inverse mass matrix:
# 9.97212e-06, 1.82296e-05, 0.000545591
6.10876e+06,0.990555,0.0351396,4,15,0,-6.10876e+06,0.115452,0.707589,0.145174,0.0816925
6.10876e+06,0.963548,0.0351396,4,23,0,-6.10876e+06,0.115466,0.707288,0.145619,0.0816679
6.10876e+06,0.498406,0.0351396,1,3,0,-6.10876e+06,0.11544,0.707292,0.145622,0.0816501
6.10876e+06,0.988853,0.0351396,2,7,0,-6.10876e+06,0.115465,0.707299,0.145526,0.0816681
6.10876e+06,0.998298,0.0351396,5,63,0,-6.10876e+06,0.115476,0.707134,0.145201,0.0816571
6.10876e+06,0.979018,0.0351396,6,63,0,-6.10876e+06,0.115479,0.706934,0.146707,0.0816358
6.10876e+06,0.992118,0.0351396,6,103,0,-6.10876e+06,0.115451,0.707625,0.150602,0.0816963
6.10876e+06,0.999962,0.0351396,5,31,0,-6.10876e+06,0.115448,0.707492,0.150854,0.0816786
6.10876e+06,0.781776,0.0351396,2,3,0,-6.10876e+06,0.115465,0.70751,0.150863,0.0816927
6.10876e+06,0.790295,0.0351396,4,23,0,-6.10876e+06,0.115449,0.707561,0.152123,0.0816872
6.10876e+06,0.975864,0.0351396,6,63,0,-6.10876e+06,0.115414,0.70833,0.152265,0.0817512
6.10876e+06,0.677893,0.0351396,5,39,0,-6.10876e+06,0.115416,0.708282,0.15386,0.081747
6.10876e+06,0.931931,0.0351396,6,99,0,-6.10876e+06,0.115459,0.707616,0.149229,0.081701
6.10876e+06,0.972991,0.0351396,6,127,0,-6.10876e+06,0.11544,0.708031,0.154432,0.0817348
6.10876e+06,0.956545,0.0351396,6,63,0,-6.10876e+06,0.115457,0.707595,0.151025,0.0816966
6.10876e+06,0.969466,0.0351396,6,127,0,-6.10876e+06,0.115485,0.706687,0.145433,0.0816117
6.10876e+06,0.754998,0.0351396,4,19,0,-6.10876e+06,0.115521,0.706543,0.146059,0.0816205
6.10876e+06,1,0.0351396,1,1,0,-6.10876e+06,0.115519,0.706547,0.146032,0.0816194
6.10876e+06,0.990757,0.0351396,2,7,0,-6.10876e+06,0.115513,0.706544,0.145967,0.0816147
6.10876e+06,0.819249,0.0351396,5,31,0,-6.10876e+06,0.115477,0.706671,0.141342,0.0816042
6.10876e+06,0.895142,0.0351396,4,31,0,-6.10876e+06,0.115515,0.706038,0.142056,0.0815576
6.10876e+06,0.68018,0.0351396,2,3,0,-6.10876e+06,0.115543,0.706097,0.142012,0.0815846
6.10876e+06,0.970211,0.0351396,4,23,0,-6.10876e+06,0.115516,0.706304,0.141844,0.0815896
6.10876e+06,0.962697,0.0351396,6,63,0,-6.10876e+06,0.115505,0.706527,0.144344,0.0816074
