# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 3
# output
#   file = outputs/output_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
6.10876e+06,0.998621,0.0306173,3,11,0,-6.10876e+06,0.115425,0.708113,0.152726,0.0817337
6.10876e+06,0.915579,0.0306173,6,127,0,-6.10876e+06,0.115478,0.707219,0.150293,0.0816683
6.10876e+06,0.986477,0.0306173,6,63,0,-6.10876e+06,0.115458,0.707239,0.151673,0.0816565
6.10876e+06,0.995774,0.0306173,5,31,0,-6.10876e+06,0.115452,0.70761,0.151546,0.0816949
6.10876e+06,0.984794,0.0306173,6,63,0,-6.10876e+06,0.115445,0.707672,0.14956,0.0816969
6.10876e+06,0.96515,0.0306173,6,111,0,-6.10876e+06,0.115492,0.706786,0.14619,0.081628
6.10876e+06,0.998684,0.0306173,4,19,0,-6.10876e+06,0.115495,0.706628,0.14655,0.0816121
6.10876e+06,0.64104,0.0306173,2,3,0,-6.10876e+06,0.115516,0.706638,0.146531,0.0816279
6.10876e+06,0.830937,0.0306173,5,35,0,-6.10876e+06,0.115461,0.707405,0.148232,0.0816774
6.10876e+06,0.729804,0.0306173,5,47,0,-6.10876e+06,0.11548,0.706664,0.146413,0.0816059
6.10876e+06,0.946803,0.0306173,4,27,0,-6.10876e+06,0.115455,0.707121,0.146519,0.0816405
6.10876e+06,0.967223,0.0306173,2,3,0,-6.10876e+06,0.115452,0.707114,0.146512,0.081638
6.10876e+06,1,0.0306173,1,1,0,-6.10876e+06,0.115461,0.707121,0.146504,0.0816447
6.10876e+06,0.968067,0.0306173,6,71,0,-6.10876e+06,0.115465,0.707336,0.149727,0.0816724
6.10876e+06,0.963059,0.0306173,6,95,0,-6.10876e+06,0.115506,0.706214,0.144825,0.0815722
6.10876e+06,0.627524,0.0306173,3,11,0,-6.10876e+06,0.115484,0.706352,0.144856,0.0815722
6.10876e+06,0.99943,0.0306173,2,7,0,-6.10876e+06,0.11552,0.706373,0.1448,0.0816002
6.10876e+06,0.994756,0.0306173,6,67,0,-6.10876e+06,0.115486,0.707141,0.147019,0.0816648
6.10876e+06,0.978492,0.0306173,6,99,0,-6.10876e+06,0.115469,0.707228,0.145069,0.0816628
6.10876e+06,0.995777,0.0306173,6,63,0,-6.10876e+06,0.115465,0.707275,0.14633,0.0816656
6.10876e+06,0.631209,0.0306173,6,83,0,-6.10876e+06,0.115471,0.707377,0.150867,0.0816817
6.10876e+06,0.980021,0.0306173,6,87,0,-6.10876e+06,0.115488,0.706992,0.147422,0.0816495
6.10876e+06,0.999142,0.0306173,5,31,0,-6.10876e+06,0.115471,0.706852,0.148325,0.0816209
6.10876e+06,0.989804,0.0306173,5,39,0,-6.10876e+06,0.115485,0.707103,0.147715,0.0816598
6.10876e+06,0.980318,0.0306173,6,67,0,-6.10876e+06,0.115396,0.708442,0.155079,0.0817514
6.10876e+06,0.879543,0.0306173,5,39,0,-6.10876e+06,0.115444,0.707633,0.151202,0.0816919
6.10876e+06,0.954046,0.0306173,5,35,0,-6.10876e+06,0.115446,0.707674,0.151385,0.081698
6.10876e+06,0.973437,0.0306173,4,31,0,-6.10876e+06,0.115448,0.707728,0.15087,0.0817056
6.10876e+06,0.99951,0.0306173,6,127,0,-6.10876e+06,0.11547,0.70727,0.146989,0.0816684
6.10876e+06,0.98625,0.0306173,5,47,0,-6.10876e+06,0.115482,0.707023,0.148225,0.0816486
6.10876e+06,0.96201,0.0306173,5,59,0,-6.10876e+06,0.115441,0.707507,0.151281,0.0816752
6.10876e+06,0.92899,0.0306173,2,3,0,-6.10876e+06,0.115464,0.70747,0.151199,0.0816874
6.10876e+06,0.970587,0.0306173,6,115,0,-6.10876e+06,0.115458,0.707053,0.148709,0.0816351
6.10876e+06,1,0.0306173,4,27,0,-6.10876e+06,0.115456,0.707462,0.14763,0.0816807
6.10876e+06,0.98101,0.0306173,6,99,0,-6.10876e+06,0.11552,0.706148,0.144394,0.081574
6.10876e+06,0.902035,0.0306173,4,19,0,-6.10876e+06,0.115524,0.706017,0.144326,0.0815619
6.10876e+06,0.972166,0.0306173,2,3,0,-6.10876e+06,0.115528,0.706015,0.144287,0.0815644
6.10876e+06,0.855066,0.0306173,4,23,0,-6.10876e+06,0.1155,0.706096,0.144127,0.0815544
6.10876e+06,0.997133,0.0306173,6,63,0,-6.10876e+06,0.115515,0.706187,0.141327,0.0815751
6.10876e+06,0.923365,0.0306173,2,3,0,-6.10876e+06,0.11551,0.706199,0.141279,0.0815729
6.10876e+06,1,0.0306173,6,123,0,-6.10876e+06,0.115479,0.706898,0.146678,0.0816318
6.10876e+06,0.985941,0.0306173,5,63,0,-6.10876e+06,0.115486,0.706568,0.150062,0.0815988
6.10876e+06,0.844316,0.0306173,5,39,0,-6.10876e+06,0.115438,0.707596,0.150447,0.0816834
6.10876e+06,0.97796,0.0306173,5,47,0,-6.10876e+06,0.115455,0.707673,0.150758,0.0817043
6.10876e+06,0.999574,0.0306173,6,71,0,-6.10876e+06,0.115472,0.70708,0.14727,0.0816478
6.10876e+06,0.993703,0.0306173,2,3,0,-6.10876e+06,0.115476,0.707075,0.147259,0.0816503
6.10876e+06,0.977803,0.0306173,6,91,0,-6.10876e+06,0.115485,0.706829,0.146255,0.0816283
6.10876e+06,0.626817,0.0306173,2,3,0,-6.10876e+06,0.115484,0.70685,0.14638,0.0816295
6.10876e+06,0.985704,0.0306173,6,63,0,-6.10876e+06,0.115478,0.706922,0.14728,0.0816342
6.10876e+06,0.549586,0.0306173,5,43,0,-6.10876e+06,0.115479,0.706961,0.14772,0.0816389
6.10876e+06,0.995791,0.0306173,6,127,0,-6.10876e+06,0.115491,0.706679,0.144589,0.0816151
6.10876e+06,0.965708,0.0306173,3,11,0,-6.10876e+06,0.115504,0.706653,0.144472,0.0816213
6.10876e+06,0.946589,0.0306173,6,79,0,-6.10876e+06,0.115406,0.708351,0.156188,0.0817479
6.10876e+06,0.708614,0.0306173,4,31,0,-6.10876e+06,0.115424,0.708091,0.154523,0.0817309
6.10876e+06,0.929672,0.0306173,3,15,0,-6.10876e+06,0.115412,0.708077,0.154685,0.0817208
6.10876e+06,0.998611,0.0306173,6,127,0,-6.10875e+06,0.115556,0.705517,0.139473,0.081527
6.10876e+06,0.961471,0.0306173,5,63,0,-6.10876e+06,0.115497,0.70671,0.138945,0.0816231
6.10876e+06,0.954427,0.0306173,4,15,0,-6.10876e+06,0.115495,0.706779,0.139449,0.0816297
6.10876e+06,0.900538,0.0306173,2,7,0,-6.10876e+06,0.115483,0.706783,0.13937,0.0816215
6.10876e+06,0.999893,0.0306173,5,63,0,-6.10876e+06,0.115524,0.706295,0.139235,0.0815939
6.10876e+06,0.998682,0.0306173,4,31,0,-6.10876e+06,0.115519,0.706112,0.13964,0.0815691
6.10876e+06,0.775388,0.0306173,2,7,0,-6.10876e+06,0.115543,0.706095,0.139704,0.0815846
6.10876e+06,1,0.0306173,2,3,0,-6.10876e+06,0.115526,0.706101,0.139674,0.0815728
6.10876e+06,0.946957,0.0306173,6,63,0,-6.10876e+06,0.115551,0.705314,0.140763,0.0815
6.10876e+06,0.879924,0.0306173,6,127,0,-6.10876e+06,0.11547,0.70731,0.145883,0.0816727
6.10876e+06,0.999792,0.0306173,6,95,0,-6.10876e+06,0.115463,0.707246,0.153761,0.0816608
6.10876e+06,0.99995,0.0306173,4,19,0,-6.10876e+06,0.115451,0.707457,0.15293,0.0816768
6.10876e+06,0.952353,0.0306173,6,93,0,-6.10876e+06,0.115482,0.70708,0.144566,0.0816553
6.10876e+06,0.900358,0.0306173,6,71,0,-6.10876e+06,0.11547,0.707138,0.145103,0.0816536
6.10876e+06,0.903202,0.0306173,5,31,0,-6.10876e+06,0.115474,0.706862,0.143492,0.081624
6.10876e+06,0.980759,0.0306173,5,39,0,-6.10876e+06,0.115498,0.706286,0.143724,0.0815744
6.10876e+06,0.957064,0.0306173,6,111,0,-6.10876e+06,0.115475,0.706972,0.146422,0.0816377
6.10876e+06,0.999982,0.0306173,4,31,0,-6.10876e+06,0.115479,0.706891,0.14642,0.0816311
6.10876e+06,0.849879,0.0306173,6,67,0,-6.10876e+06,0.115473,0.706696,0.145606,0.0816041
6.10876e+06,0.999304,0.0306173,4,23,0,-6.10876e+06,0.115494,0.707109,0.144355,0.0816671
6.10876e+06,0.939808,0.0306173,5,47,0,-6.10876e+06,0.115536,0.706246,0.143598,0.0815966
6.10876e+06,0.960253,0.0306173,2,3,0,-6.10876e+06,0.115517,0.706238,0.143597,0.0815828
6.10876e+06,0.999414,0.0306173,5,63,0,-6.10876e+06,0.115511,0.706207,0.14432,0.0815745
6.10876e+06,0.976485,0.0306173,5,47,0,-6.10876e+06,0.115477,0.707241,0.144384,0.0816701
6.10876e+06,0.91366,0.0306173,5,31,0,-6.10876e+06,0.115479,0.706714,0.144124,0.0816105
6.10876e+06,0.986239,0.0306173,6,63,0,-6.10876e+06,0.115513,0.706113,0.143381,0.081565
6.10876e+06,0.839004,0.0306173,5,39,0,-6.10876e+06,0.115523,0.706436,0.140147,0.0816096
6.10876e+06,0.940828,0.0306173,6,63,0,-6.10876e+06,0.115501,0.706544,0.140457,0.0816067
6.10876e+06,0.984561,0.0306173,5,31,0,-6.10876e+06,0.1155,0.706578,0.14145,0.0816095
6.10876e+06,0.973897,0.0306173,5,63,0,-6.10876e+06,0.115512,0.706148,0.141474,0.0815687
6.10876e+06,0.999996,0.0306173,6,63,0,-6.10876e+06,0.115498,0.706569,0.145333,0.0816074
6.10876e+06,0.994493,0.0306173,6,127,0,-6.10876e+06,0.115458,0.707498,0.146348,0.0816866
6.10876e+06,0.72786,0.0306173,5,55,0,-6.10876e+06,0.115479,0.707166,0.145003,0.0816626
6.10876e+06,0.928625,0.0306173,6,127,0,-6.10876e+06,0.11544,0.707473,0.151543,0.0816709
6.10876e+06,0.949613,0.0306173,6,75,0,-6.10876e+06,0.115482,0.707215,0.148859,0.0816706
6.10876e+06,1,0.0306173,2,3,0,-6.10876e+06,0.11548,0.707227,0.148846,0.0816708
6.10876e+06,0.994565,0.0306173,4,23,0,-6.10876e+06,0.115475,0.707358,0.148364,0.0816819
6.10876e+06,0.9789,0.0306173,4,31,0,-6.10876e+06,0.115467,0.707517,0.14798,0.0816951
6.10876e+06,0.999401,0.0306173,6,83,0,-6.10876e+06,0.115494,0.706399,0.14575,0.0815851
6.10876e+06,0.999535,0.0306173,2,3,0,-6.10876e+06,0.115504,0.706412,0.145752,0.0815932
6.10876e+06,0.905052,0.0306173,6,123,0,-6.10876e+06,0.115461,0.707209,0.147643,0.0816553
6.10876e+06,0.752186,0.0306173,5,63,0,-6.10876e+06,0.115426,0.708232,0.150499,0.0817486
6.10876e+06,0.942335,0.0306173,6,71,0,-6.10876e+06,0.115412,0.708252,0.151742,0.0817411
6.10876e+06,0.714684,0.0306173,5,39,0,-6.10876e+06,0.115452,0.707119,0.150503,0.0816386
6.10876e+06,0.999727,0.0306173,3,11,0,-6.10876e+06,0.115471,0.707216,0.150299,0.0816633
6.10876e+06,0.839621,0.0306173,3,7,0,-6.10876e+06,0.115478,0.707234,0.150386,0.0816698
6.10876e+06,0.996505,0.0306173,5,47,0,-6.10876e+06,0.115454,0.707451,0.150407,0.0816781
6.10876e+06,0.935174,0.0306173,5,59,0,-6.10876e+06,0.115461,0.707281,0.147454,0.0816633
6.10876e+06,0.982206,0.0306173,5,55,0,-6.10876e+06,0.115472,0.707256,0.146784,0.0816685
6.10876e+06,0.996155,0.0306173,6,127,0,-6.10876e+06,0.115453,0.707496,0.1479,0.0816826
6.10876e+06,0.995506,0.0306173,5,31,0,-6.10876e+06,0.115452,0.707534,0.147639,0.0816865
6.10876e+06,0.994458,0.0306173,6,127,0,-6.10876e+06,0.115457,0.707365,0.15198,0.0816701
6.10876e+06,0.775671,0.0306173,3,15,0,-6.10876e+06,0.11544,0.707272,0.152568,0.0816471
6.10876e+06,0.979577,0.0306173,5,43,0,-6.10876e+06,0.115442,0.707638,0.152697,0.0816911
6.10876e+06,0.824943,0.0306173,2,7,0,-6.10876e+06,0.115427,0.707651,0.15268,0.0816821
6.10876e+06,1,0.0306173,2,3,0,-6.10876e+06,0.115445,0.707668,0.152623,0.0816969
6.10876e+06,0.999346,0.0306173,4,31,0,-6.10876e+06,0.115441,0.707797,0.151596,0.0817088
6.10876e+06,0.97673,0.0306173,4,31,0,-6.10876e+06,0.115422,0.708258,0.152037,0.0817488
6.10876e+06,0.980343,0.0306173,6,95,0,-6.10876e+06,0.115467,0.707086,0.147436,0.0816448
6.10876e+06,0.92178,0.0306173,5,63,0,-6.10876e+06,0.115473,0.707296,0.147809,0.0816733
6.10876e+06,1,0.0306173,1,1,0,-6.10876e+06,0.11547,0.707292,0.147808,0.0816714
6.10876e+06,0.979625,0.0306173,6,83,0,-6.10876e+06,0.115476,0.706786,0.147453,0.081617
6.10876e+06,0.964427,0.0306173,6,75,0,-6.10876e+06,0.115446,0.707809,0.147479,0.081714
6.10876e+06,0.999843,0.0306173,6,63,0,-6.10876e+06,0.115443,0.707646,0.149898,0.0816926
6.10876e+06,0.999569,0.0306173,6,63,0,-6.10876e+06,0.115471,0.707058,0.14771,0.0816446
6.10876e+06,0.845125,0.0306173,5,63,0,-6.10876e+06,0.115467,0.707224,0.14974,0.0816609
6.10876e+06,0.998952,0.0306173,6,63,0,-6.10876e+06,0.115446,0.707725,0.148958,0.0817039
6.10876e+06,0.956756,0.0306173,6,95,0,-6.10876e+06,0.115468,0.707331,0.14516,0.0816741
6.10876e+06,0.993603,0.0306173,2,7,0,-6.10876e+06,0.115467,0.70735,0.145121,0.0816757
6.10876e+06,0.996649,0.0306173,5,63,0,-6.10876e+06,0.115505,0.706589,0.14235,0.0816142
6.10876e+06,0.999888,0.0306173,4,15,0,-6.10876e+06,0.115499,0.706616,0.142319,0.0816133
6.10876e+06,0.913189,0.0306173,6,63,0,-6.10876e+06,0.1155,0.706693,0.144981,0.081623
6.10876e+06,0.953693,0.0306173,2,3,0,-6.10876e+06,0.115485,0.706708,0.144939,0.0816141
6.10876e+06,0.846751,0.0306173,4,19,0,-6.10876e+06,0.115497,0.706878,0.144649,0.0816426
6.10876e+06,0.999994,0.0306173,6,127,0,-6.10876e+06,0.115476,0.706758,0.147161,0.0816138
6.10876e+06,0.999281,0.0306173,6,75,0,-6.10876e+06,0.115493,0.706582,0.148553,0.0816053
6.10876e+06,0.983064,0.0306173,5,31,0,-6.10876e+06,0.115504,0.706438,0.148145,0.0815966
6.10876e+06,0.612027,0.0306173,2,3,0,-6.10876e+06,0.115495,0.706491,0.148236,0.0815962
6.10876e+06,0.623269,0.0306173,2,3,0,-6.10876e+06,0.115473,0.706496,0.148212,0.0815815
6.10876e+06,0.982482,0.0306173,5,59,0,-6.10876e+06,0.115543,0.705855,0.145577,0.0815565
6.10876e+06,0.890935,0.0306173,2,7,0,-6.10876e+06,0.115504,0.70581,0.145742,0.0815237
6.10876e+06,0.999987,0.0306173,4,31,0,-6.10876e+06,0.115515,0.706448,0.142828,0.0816052
6.10876e+06,0.895683,0.0306173,4,23,0,-6.10876e+06,0.115498,0.706447,0.143907,0.0815934
6.10876e+06,0.93218,0.0306173,4,23,0,-6.10876e+06,0.115489,0.70672,0.143189,0.0816182
6.10876e+06,0.999875,0.0306173,4,31,0,-6.10876e+06,0.11551,0.706392,0.143936,0.0815956
6.10876e+06,0.995104,0.0306173,6,63,0,-6.10876e+06,0.115503,0.706507,0.1413,0.0816039
6.10876e+06,0.998267,0.0306173,4,15,0,-6.10876e+06,0.115505,0.706452,0.142116,0.0815989
6.10876e+06,0.995146,0.0306173,6,63,0,-6.10876e+06,0.115521,0.706095,0.142708,0.0815686
6.10876e+06,0.999998,0.0306173,4,15,0,-6.10876e+06,0.115519,0.706128,0.142894,0.0815713
6.10876e+06,0.690519,0.0306173,2,3,0,-6.10876e+06,0.1155,0.706115,0.142971,0.0815563
6.10876e+06,0.992703,0.0306173,5,43,0,-6.10876e+06,0.115489,0.707188,0.144565,0.0816724
6.10876e+06,0.960075,0.0306173,5,63,0,-6.10876e+06,0.115442,0.707358,0.147918,0.0816585
6.10876e+06,0.929886,0.0306173,5,59,0,-6.10876e+06,0.115469,0.707647,0.149112,0.0817115
6.10876e+06,0.999991,0.0306173,6,75,0,-6.10876e+06,0.115437,0.708023,0.150036,0.0817323
6.10876e+06,0.907779,0.0306173,6,75,0,-6.10876e+06,0.115517,0.706483,0.145436,0.0816107
6.10876e+06,0.995513,0.0306173,4,23,0,-6.10876e+06,0.115504,0.706163,0.145423,0.0815647
6.10876e+06,0.997465,0.0306173,6,115,0,-6.10876e+06,0.115511,0.706429,0.146089,0.0816005
6.10876e+06,0.99842,0.0306173,6,65,0,-6.10876e+06,0.115514,0.706146,0.14021,0.0815696
6.10876e+06,0.725219,0.0306173,4,31,0,-6.10876e+06,0.115526,0.705754,0.139908,0.081533
6.10876e+06,0.915441,0.0306173,2,3,0,-6.10876e+06,0.115554,0.705749,0.140095,0.0815518
6.10876e+06,0.929394,0.0306173,4,19,0,-6.10876e+06,0.115567,0.705588,0.140045,0.0815428
6.10876e+06,0.998036,0.0306173,4,31,0,-6.10876e+06,0.115532,0.706195,0.140586,0.081588
6.10876e+06,0.977086,0.0306173,6,63,0,-6.10876e+06,0.115564,0.70538,0.140521,0.0815168
6.10876e+06,0.999898,0.0306173,6,63,0,-6.10876e+06,0.115511,0.706652,0.139866,0.0816259
6.10876e+06,0.999995,0.0306173,5,31,0,-6.10876e+06,0.115509,0.706322,0.140225,0.0815864
6.10876e+06,0.949188,0.0306173,6,63,0,-6.10876e+06,0.115552,0.705677,0.140208,0.0815422
6.10876e+06,0.868226,0.0306173,2,3,0,-6.10876e+06,0.115534,0.705684,0.140109,0.0815303
6.10876e+06,0.9588,0.0306173,4,31,0,-6.10876e+06,0.115541,0.705741,0.141528,0.0815419
6.10876e+06,0.999145,0.0306173,6,63,0,-6.10876e+06,0.115504,0.706532,0.143301,0.0816074
6.10876e+06,0.838859,0.0306173,4,23,0,-6.10876e+06,0.115506,0.706497,0.144006,0.0816049
6.10876e+06,0.998864,0.0306173,6,127,0,-6.10876e+06,0.115462,0.707299,0.146352,0.0816664
6.10876e+06,0.994483,0.0306173,2,3,0,-6.10876e+06,0.115468,0.707298,0.146386,0.0816706
6.10876e+06,0.987602,0.0306173,6,95,0,-6.10876e+06,0.115495,0.706587,0.146194,0.0816071
6.10876e+06,0.95199,0.0306173,6,119,0,-6.10876e+06,0.115502,0.706238,0.144852,0.0815722
6.10876e+06,0.905485,0.0306173,3,7,0,-6.10876e+06,0.115525,0.706184,0.145014,0.0815818
6.10876e+06,0.998563,0.0306173,6,63,0,-6.10876e+06,0.115498,0.706695,0.142901,0.0816218
