# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 8
# output
#   file = outputs/output_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0306409
# Diagonal elements of inverse mass matrix:
# 9.97615e-06, 1.93095e-05, 0.000653963
6.10876e+06,0.957549,0.0306409,6,127,0,-6.10876e+06,0.115508,0.706786,0.144886,0.0816395
6.10876e+06,0.814389,0.0306409,2,7,0,-6.10876e+06,0.115478,0.70678,0.144986,0.0816173
6.10876e+06,0.833041,0.0306409,2,3,0,-6.10876e+06,0.1155,0.706775,0.145062,0.0816325
6.10876e+06,0.984275,0.0306409,5,43,0,-6.10876e+06,0.115518,0.706255,0.14348,0.0815853
6.10876e+06,0.988699,0.0306409,6,79,0,-6.10876e+06,0.115477,0.707159,0.148182,0.0816604
6.10876e+06,0.950975,0.0306409,6,79,0,-6.10876e+06,0.115506,0.706609,0.145405,0.0816177
6.10876e+06,0.922699,0.0306409,4,31,0,-6.10876e+06,0.115504,0.706623,0.145865,0.0816177
6.10876e+06,0.990942,0.0306409,6,127,0,-6.10876e+06,0.115494,0.706787,0.148116,0.0816297
6.10876e+06,0.9773,0.0306409,2,3,0,-6.10876e+06,0.115489,0.706787,0.148081,0.0816262
6.10876e+06,0.998756,0.0306409,6,63,0,-6.10876e+06,0.115482,0.70689,0.143734,0.0816328
6.10876e+06,0.931969,0.0306409,6,63,0,-6.10876e+06,0.115493,0.706571,0.142683,0.0816038
6.10876e+06,0.854814,0.0306409,2,3,0,-6.10876e+06,0.115523,0.706579,0.14261,0.0816259
6.10876e+06,0.979307,0.0306409,3,15,0,-6.10876e+06,0.115503,0.706571,0.142872,0.0816107
6.10876e+06,0.971424,0.0306409,5,63,0,-6.10876e+06,0.115488,0.706999,0.144181,0.0816499
6.10876e+06,0.919703,0.0306409,5,55,0,-6.10876e+06,0.115487,0.70705,0.145005,0.0816551
6.10876e+06,0.972185,0.0306409,5,55,0,-6.10876e+06,0.115498,0.706896,0.144263,0.0816454
6.10876e+06,0.874957,0.0306409,5,63,0,-6.10876e+06,0.115496,0.706831,0.146231,0.0816359
6.10876e+06,0.968287,0.0306409,5,31,0,-6.10876e+06,0.115483,0.707134,0.143545,0.081662
6.10876e+06,0.996735,0.0306409,4,31,0,-6.10876e+06,0.115472,0.707251,0.14297,0.0816674
6.10876e+06,0.996098,0.0306409,5,47,0,-6.10876e+06,0.115506,0.70646,0.140962,0.0816002
6.10876e+06,0.979055,0.0306409,6,127,0,-6.10876e+06,0.11549,0.706693,0.149039,0.0816161
6.10876e+06,0.997141,0.0306409,5,63,0,-6.10876e+06,0.115479,0.706906,0.149669,0.0816329
6.10876e+06,0.970019,0.0306409,5,63,0,-6.10876e+06,0.115458,0.707408,0.150046,0.0816759
6.10876e+06,0.999824,0.0306409,5,31,0,-6.10876e+06,0.115464,0.70722,0.1505,0.0816585
6.10876e+06,0.932447,0.0306409,5,63,0,-6.10876e+06,0.115459,0.707749,0.14515,0.0817163
