# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 16
# output
#   file = outputs/output_16.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.032316
# Diagonal elements of inverse mass matrix:
# 9.97648e-06, 1.97284e-05, 0.000688682
6.10876e+06,0.892236,0.032316,2,3,0,-6.10876e+06,0.11541,0.708061,0.152132,0.0817176
6.10876e+06,0.998194,0.032316,6,63,0,-6.10876e+06,0.11545,0.707486,0.151028,0.0816794
6.10876e+06,0.984492,0.032316,6,75,0,-6.10876e+06,0.115465,0.70714,0.147375,0.0816501
6.10876e+06,0.963195,0.032316,6,75,0,-6.10876e+06,0.115502,0.706303,0.14293,0.0815795
6.10876e+06,0.991826,0.032316,6,127,0,-6.10876e+06,0.115436,0.7077,0.150047,0.0816941
6.10876e+06,0.957248,0.032316,2,7,0,-6.10876e+06,0.11545,0.707691,0.150049,0.0817029
6.10876e+06,0.833583,0.032316,6,67,0,-6.10876e+06,0.115478,0.706616,0.14803,0.0815986
6.10876e+06,0.707287,0.032316,5,39,0,-6.10876e+06,0.115486,0.707344,0.149004,0.081688
6.10876e+06,1,0.032316,5,59,0,-6.10876e+06,0.115495,0.706892,0.147172,0.0816427
6.10876e+06,0.969357,0.032316,4,23,0,-6.10876e+06,0.115467,0.707059,0.147166,0.0816423
6.10876e+06,0.829487,0.032316,2,7,0,-6.10876e+06,0.115489,0.707046,0.147193,0.0816559
6.10876e+06,0.917416,0.032316,4,27,0,-6.10876e+06,0.115482,0.707146,0.146981,0.0816624
6.10876e+06,0.999118,0.032316,4,31,0,-6.10876e+06,0.115496,0.706728,0.147528,0.0816246
6.10876e+06,0.930402,0.032316,4,19,0,-6.10876e+06,0.115476,0.707015,0.146826,0.0816435
6.10876e+06,0.987456,0.032316,6,71,0,-6.10876e+06,0.115452,0.70742,0.150991,0.0816728
6.10876e+06,0.935624,0.032316,6,63,0,-6.10876e+06,0.115471,0.707324,0.150355,0.0816754
6.10876e+06,0.956671,0.032316,6,127,0,-6.10876e+06,0.115473,0.706837,0.145315,0.0816205
6.10876e+06,0.998764,0.032316,6,127,0,-6.10876e+06,0.115465,0.707462,0.147076,0.0816874
6.10876e+06,0.999978,0.032316,6,63,0,-6.10876e+06,0.115511,0.706377,0.146466,0.0815946
6.10876e+06,0.71259,0.032316,4,27,0,-6.10876e+06,0.115485,0.706812,0.146255,0.081626
6.10876e+06,0.999996,0.032316,5,39,0,-6.10876e+06,0.115487,0.706772,0.145505,0.0816232
6.10876e+06,0.738672,0.032316,5,43,0,-6.10876e+06,0.115494,0.706444,0.147913,0.0815898
6.10876e+06,0.701572,0.032316,5,51,0,-6.10876e+06,0.115496,0.706882,0.14883,0.0816421
6.10876e+06,0.996715,0.032316,5,43,0,-6.10876e+06,0.115466,0.707355,0.148891,0.0816756
6.10876e+06,0.995548,0.032316,5,63,0,-6.10876e+06,0.115472,0.707271,0.143807,0.08167
6.10876e+06,0.793242,0.032316,5,47,0,-6.10876e+06,0.115505,0.706276,0.146881,0.0815784
6.10876e+06,0.977559,0.032316,5,63,0,-6.10876e+06,0.115502,0.70627,0.147293,0.0815759
6.10876e+06,0.856807,0.032316,5,47,0,-6.10876e+06,0.115503,0.706237,0.145061,0.0815724
6.10876e+06,0.988453,0.032316,6,63,0,-6.10876e+06,0.115497,0.706551,0.146144,0.0816043
6.10876e+06,0.996301,0.032316,6,127,0,-6.10876e+06,0.115488,0.706804,0.147,0.0816273
6.10876e+06,0.874316,0.032316,5,63,0,-6.10876e+06,0.115456,0.707293,0.143829,0.0816614
6.10876e+06,0.681102,0.032316,5,51,0,-6.10876e+06,0.115474,0.706421,0.14266,0.0815734
6.10876e+06,1,0.032316,1,1,0,-6.10876e+06,0.115481,0.706415,0.142659,0.0815778
6.10876e+06,0.996828,0.032316,4,31,0,-6.10876e+06,0.11549,0.706608,0.142868,0.0816059
6.10876e+06,0.934726,0.032316,6,63,0,-6.10876e+06,0.115512,0.705903,0.143306,0.0815404
6.10876e+06,0.913104,0.032316,5,35,0,-6.10876e+06,0.115494,0.706967,0.144324,0.0816503
6.10876e+06,0.999543,0.032316,5,31,0,-6.10876e+06,0.115474,0.70694,0.145858,0.081633
6.10876e+06,0.978543,0.032316,6,87,0,-6.10876e+06,0.115447,0.707411,0.149658,0.0816684
6.10876e+06,0.969686,0.032316,4,27,0,-6.10876e+06,0.115456,0.707653,0.150392,0.0817028
6.10876e+06,0.987466,0.032316,5,43,0,-6.10876e+06,0.115442,0.707609,0.1494,0.0816876
6.10876e+06,0.896415,0.032316,4,23,0,-6.10876e+06,0.115452,0.707766,0.149187,0.0817129
6.10876e+06,0.959428,0.032316,2,3,0,-6.10876e+06,0.115457,0.707776,0.149198,0.0817174
6.10876e+06,0.955499,0.032316,4,27,0,-6.10876e+06,0.115484,0.707212,0.150446,0.0816714
6.10876e+06,0.998823,0.032316,4,27,0,-6.10876e+06,0.115452,0.707615,0.149473,0.0816956
6.10876e+06,0.703032,0.032316,4,19,0,-6.10876e+06,0.115453,0.707782,0.148972,0.0817157
6.10876e+06,1,0.032316,6,63,0,-6.10876e+06,0.115489,0.70661,0.147581,0.0816057
6.10876e+06,0.972617,0.032316,2,3,0,-6.10876e+06,0.115499,0.706608,0.14748,0.0816126
6.10876e+06,0.989967,0.032316,4,27,0,-6.10876e+06,0.115467,0.707091,0.146612,0.0816455
6.10876e+06,0.955879,0.032316,5,31,0,-6.10876e+06,0.115465,0.707389,0.146729,0.0816783
6.10876e+06,0.985363,0.032316,4,15,0,-6.10876e+06,0.115443,0.707683,0.146491,0.0816971
6.10876e+06,0.975187,0.032316,5,31,0,-6.10876e+06,0.115476,0.707191,0.146433,0.0816637
6.10876e+06,0.999848,0.032316,4,27,0,-6.10876e+06,0.115484,0.706682,0.147398,0.0816107
6.10876e+06,0.938282,0.032316,2,3,0,-6.10876e+06,0.115505,0.706676,0.147384,0.0816244
6.10876e+06,0.865705,0.032316,1,1,0,-6.10876e+06,0.115505,0.706676,0.147384,0.0816244
6.10876e+06,0.968495,0.032316,5,63,0,-6.10876e+06,0.115455,0.707065,0.14923,0.081634
6.10876e+06,0.940882,0.032316,5,59,0,-6.10876e+06,0.115513,0.706684,0.14622,0.0816313
6.10876e+06,0.951386,0.032316,4,31,0,-6.10876e+06,0.115468,0.706899,0.145103,0.081624
6.10876e+06,0.999213,0.032316,6,95,0,-6.10876e+06,0.11547,0.707062,0.148754,0.0816443
6.10876e+06,0.978611,0.032316,2,3,0,-6.10876e+06,0.115469,0.707057,0.148732,0.0816434
6.10876e+06,0.816754,0.032316,6,99,0,-6.10876e+06,0.115449,0.707837,0.15341,0.081719
6.10876e+06,0.966122,0.032316,4,31,0,-6.10876e+06,0.115417,0.708393,0.154797,0.0817606
6.10876e+06,0.951428,0.032316,3,15,0,-6.10876e+06,0.115428,0.708279,0.1545,0.0817552
6.10876e+06,0.999842,0.032316,5,47,0,-6.10876e+06,0.115425,0.708233,0.151199,0.0817482
6.10876e+06,0.826395,0.032316,4,31,0,-6.10876e+06,0.115405,0.708142,0.151615,0.0817232
6.10876e+06,0.999843,0.032316,4,23,0,-6.10876e+06,0.115456,0.70783,0.151003,0.081723
6.10876e+06,0.998207,0.032316,4,19,0,-6.10876e+06,0.115421,0.707778,0.151879,0.0816926
6.10876e+06,0.999984,0.032316,5,35,0,-6.10876e+06,0.115423,0.708477,0.15171,0.0817748
6.10876e+06,0.841947,0.032316,2,3,0,-6.10876e+06,0.115395,0.708423,0.151562,0.0817487
6.10876e+06,0.995309,0.032316,5,31,0,-6.10876e+06,0.115444,0.707432,0.149902,0.0816688
6.10876e+06,0.99967,0.032316,6,87,0,-6.10876e+06,0.115502,0.706711,0.143543,0.0816268
6.10876e+06,0.985817,0.032316,4,19,0,-6.10876e+06,0.115509,0.706547,0.144047,0.0816121
6.10876e+06,0.973397,0.032316,6,63,0,-6.10876e+06,0.115488,0.706747,0.145475,0.0816206
6.10876e+06,0.949833,0.032316,4,23,0,-6.10876e+06,0.115498,0.7063,0.146061,0.0815763
6.10876e+06,0.988356,0.032316,3,15,0,-6.10876e+06,0.115511,0.706255,0.146116,0.0815805
