# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 2
# output
#   file = outputs/output_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0278583
# Diagonal elements of inverse mass matrix:
# 9.99179e-06, 2.05807e-05, 0.000707106
6.10876e+06,0.949717,0.0278583,4,31,0,-6.10876e+06,0.115435,0.708065,0.151514,0.0817353
6.10876e+06,0.779242,0.0278583,5,43,0,-6.10875e+06,0.115397,0.708142,0.151012,0.0817173
6.10876e+06,0.999942,0.0278583,6,95,0,-6.10876e+06,0.115487,0.706625,0.147437,0.0816062
6.10876e+06,0.999626,0.0278583,6,103,0,-6.10876e+06,0.115409,0.708492,0.151882,0.0817662
6.10876e+06,0.998667,0.0278583,5,31,0,-6.10876e+06,0.115405,0.708565,0.153484,0.0817723
6.10876e+06,0.962873,0.0278583,6,127,0,-6.10876e+06,0.115444,0.707485,0.15189,0.0816753
6.10876e+06,0.995359,0.0278583,6,63,0,-6.10876e+06,0.115437,0.708033,0.151524,0.0817334
6.10876e+06,0.785841,0.0278583,5,35,0,-6.10876e+06,0.11545,0.707415,0.152421,0.0816709
6.10876e+06,1,0.0278583,5,31,0,-6.10876e+06,0.115445,0.707533,0.152118,0.0816814
6.10876e+06,0.95565,0.0278583,5,47,0,-6.10876e+06,0.115439,0.707998,0.153559,0.0817305
6.10876e+06,0.914663,0.0278583,6,63,0,-6.10876e+06,0.11541,0.708408,0.150979,0.0817577
6.10876e+06,0.999857,0.0278583,6,63,0,-6.10876e+06,0.115477,0.70694,0.152457,0.0816355
6.10876e+06,0.794711,0.0278583,2,7,0,-6.10876e+06,0.115456,0.706953,0.152406,0.0816222
6.10876e+06,0.999814,0.0278583,5,63,0,-6.10876e+06,0.115491,0.706882,0.151433,0.0816387
6.10876e+06,0.999976,0.0278583,6,63,0,-6.10876e+06,0.115466,0.707015,0.14944,0.081636
6.10876e+06,0.99862,0.0278583,5,35,0,-6.10876e+06,0.115471,0.70734,0.147716,0.0816774
6.10876e+06,0.999958,0.0278583,4,31,0,-6.10876e+06,0.115468,0.707253,0.148267,0.0816653
6.10876e+06,0.999283,0.0278583,6,127,0,-6.10876e+06,0.115502,0.706415,0.145232,0.0815926
6.10876e+06,0.654373,0.0278583,1,3,0,-6.10876e+06,0.115482,0.706412,0.145229,0.0815776
6.10876e+06,0.969649,0.0278583,4,23,0,-6.10876e+06,0.1155,0.70624,0.145281,0.0815704
6.10876e+06,0.95282,0.0278583,4,27,0,-6.10876e+06,0.115476,0.706724,0.144559,0.0816099
6.10876e+06,0.874766,0.0278583,3,15,0,-6.10876e+06,0.115499,0.706757,0.144475,0.08163
6.10876e+06,0.96131,0.0278583,5,43,0,-6.10876e+06,0.115497,0.706392,0.144028,0.0815865
6.10876e+06,0.996823,0.0278583,6,63,0,-6.10876e+06,0.115493,0.706794,0.145364,0.0816294
6.10876e+06,0.999157,0.0278583,6,67,0,-6.10876e+06,0.115487,0.706869,0.145611,0.0816339
6.10876e+06,0.976061,0.0278583,3,7,0,-6.10876e+06,0.11548,0.706883,0.145652,0.0816307
6.10876e+06,0.886357,0.0278583,5,47,0,-6.10876e+06,0.115509,0.706673,0.1452,0.0816269
6.10876e+06,0.992424,0.0278583,4,27,0,-6.10876e+06,0.115486,0.706583,0.145228,0.0816007
6.10876e+06,0.918441,0.0278583,4,31,0,-6.10876e+06,0.115521,0.706472,0.145498,0.0816121
6.10876e+06,1,0.0278583,4,27,0,-6.10876e+06,0.115502,0.706572,0.144513,0.0816103
6.10876e+06,0.973554,0.0278583,5,47,0,-6.10876e+06,0.115482,0.706758,0.145099,0.0816179
6.10876e+06,0.899674,0.0278583,2,3,0,-6.10876e+06,0.115508,0.706781,0.145176,0.0816386
6.10876e+06,0.999978,0.0278583,6,127,0,-6.10876e+06,0.115486,0.706633,0.149581,0.0816063
6.10876e+06,0.950176,0.0278583,6,127,0,-6.10876e+06,0.115505,0.706604,0.148747,0.081616
6.10876e+06,0.998254,0.0278583,6,95,0,-6.10876e+06,0.115492,0.706621,0.147394,0.0816087
6.10876e+06,0.918488,0.0278583,6,95,0,-6.10876e+06,0.115456,0.707759,0.150818,0.081715
6.10876e+06,0.843474,0.0278583,1,1,0,-6.10876e+06,0.115462,0.707766,0.150826,0.0817199
6.10876e+06,0.99835,0.0278583,4,19,0,-6.10876e+06,0.115429,0.708113,0.15086,0.081737
6.10876e+06,0.952394,0.0278583,6,63,0,-6.10876e+06,0.115475,0.706748,0.148101,0.0816117
6.10876e+06,0.986696,0.0278583,5,47,0,-6.10876e+06,0.115471,0.706964,0.147841,0.0816336
6.10876e+06,0.991017,0.0278583,6,95,0,-6.10876e+06,0.1155,0.706692,0.143849,0.0816229
6.10876e+06,0.898199,0.0278583,6,127,0,-6.10876e+06,0.115481,0.707169,0.149904,0.0816647
6.10876e+06,0.973894,0.0278583,6,111,0,-6.10876e+06,0.115499,0.706906,0.144799,0.0816471
6.10876e+06,0.95701,0.0278583,3,11,0,-6.10876e+06,0.115485,0.706951,0.144462,0.0816423
6.10876e+06,0.951064,0.0278583,4,23,0,-6.10876e+06,0.11549,0.706857,0.144864,0.0816352
6.10876e+06,0.966453,0.0278583,5,31,0,-6.10876e+06,0.115498,0.706756,0.142474,0.0816292
6.10876e+06,0.917271,0.0278583,6,127,0,-6.10876e+06,0.115497,0.706345,0.146799,0.0815809
6.10876e+06,0.991846,0.0278583,6,95,0,-6.10876e+06,0.115443,0.707481,0.150212,0.0816739
6.10876e+06,0.999936,0.0278583,6,63,0,-6.10876e+06,0.115458,0.707483,0.151583,0.0816846
6.10876e+06,0.990735,0.0278583,6,99,0,-6.10876e+06,0.115487,0.706708,0.143636,0.0816154
6.10876e+06,0.833727,0.0278583,5,47,0,-6.10876e+06,0.115493,0.706951,0.14352,0.0816475
6.10876e+06,0.994916,0.0278583,4,23,0,-6.10876e+06,0.1155,0.706782,0.14413,0.0816334
6.10876e+06,0.911975,0.0278583,6,67,0,-6.10876e+06,0.115471,0.707101,0.147442,0.0816494
6.10876e+06,0.975634,0.0278583,6,107,0,-6.10876e+06,0.115513,0.706375,0.14354,0.0815954
6.10876e+06,0.98916,0.0278583,5,47,0,-6.10876e+06,0.115523,0.70613,0.145967,0.0815743
6.10876e+06,0.88357,0.0278583,5,63,0,-6.10876e+06,0.115495,0.706826,0.147988,0.0816346
6.10876e+06,0.997738,0.0278583,6,87,0,-6.10876e+06,0.115511,0.706102,0.14285,0.0815627
6.10876e+06,0.964854,0.0278583,3,15,0,-6.10876e+06,0.115523,0.70617,0.142906,0.0815789
6.10876e+06,0.945166,0.0278583,4,23,0,-6.10876e+06,0.115519,0.70608,0.141966,0.0815654
6.10876e+06,0.972164,0.0278583,4,23,0,-6.10876e+06,0.115516,0.706159,0.141236,0.081573
6.10876e+06,0.871665,0.0278583,3,7,0,-6.10876e+06,0.115536,0.706131,0.140965,0.0815834
6.10876e+06,1,0.0278583,2,3,0,-6.10876e+06,0.115532,0.706119,0.14097,0.0815793
6.10876e+06,0.93269,0.0278583,6,71,0,-6.10876e+06,0.115486,0.706521,0.146707,0.0815934
6.10876e+06,0.992837,0.0278583,5,63,0,-6.10876e+06,0.115495,0.70636,0.146461,0.0815808
6.10876e+06,0.956262,0.0278583,5,39,0,-6.10876e+06,0.115485,0.707102,0.144148,0.0816597
6.10876e+06,0.990274,0.0278583,5,31,0,-6.10876e+06,0.115491,0.707047,0.143256,0.0816574
6.10876e+06,0.895827,0.0278583,3,7,0,-6.10876e+06,0.115482,0.707001,0.143159,0.0816461
6.10876e+06,0.97797,0.0278583,5,47,0,-6.10876e+06,0.115493,0.706649,0.14311,0.0816128
6.10876e+06,0.999702,0.0278583,5,63,0,-6.10876e+06,0.115511,0.706406,0.140965,0.0815977
6.10876e+06,0.971491,0.0278583,6,63,0,-6.10876e+06,0.115495,0.706565,0.146606,0.081605
6.10876e+06,0.971597,0.0278583,5,31,0,-6.10876e+06,0.115494,0.706426,0.146327,0.0815881
6.10876e+06,0.94382,0.0278583,2,7,0,-6.10876e+06,0.11549,0.706456,0.146323,0.0815888
6.10876e+06,0.985858,0.0278583,6,87,0,-6.10876e+06,0.115417,0.708114,0.150726,0.0817284
6.10876e+06,0.913874,0.0278583,2,7,0,-6.10876e+06,0.115432,0.708136,0.150754,0.0817413
6.10876e+06,0.877658,0.0278583,5,31,0,-6.10876e+06,0.115402,0.708335,0.149764,0.0817436
6.10876e+06,0.999577,0.0278583,5,63,0,-6.10876e+06,0.115414,0.708155,0.151909,0.081731
6.10876e+06,0.936951,0.0278583,6,63,0,-6.10876e+06,0.115465,0.707454,0.14934,0.0816858
6.10876e+06,0.995758,0.0278583,5,55,0,-6.10876e+06,0.115463,0.70726,0.147794,0.0816621
6.10876e+06,0.98026,0.0278583,4,23,0,-6.10876e+06,0.115463,0.707499,0.147233,0.0816903
6.10876e+06,1,0.0278583,5,31,0,-6.10876e+06,0.115447,0.707543,0.147243,0.0816839
6.10876e+06,0.916454,0.0278583,6,103,0,-6.10876e+06,0.115507,0.706149,0.145439,0.0815651
6.10876e+06,0.914564,0.0278583,4,19,0,-6.10876e+06,0.115512,0.706484,0.145108,0.0816072
6.10876e+06,0.999421,0.0278583,6,127,0,-6.10876e+06,0.11552,0.706305,0.142233,0.0815927
6.10876e+06,0.999698,0.0278583,5,31,0,-6.10876e+06,0.115496,0.706886,0.141536,0.0816427
