# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 9
# output
#   file = outputs/output_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0173571
# Diagonal elements of inverse mass matrix:
# 1.39412e-05, 0.00061876, 0.674767
6.10876e+06,0.962798,0.0173571,3,15,0,-6.10876e+06,0.11548,0.706828,0.14866,0.0816244
6.10876e+06,1,0.0173571,3,15,0,-6.10876e+06,0.11548,0.707095,0.147206,0.0816554
6.10876e+06,0.837035,0.0173571,2,3,0,-6.10876e+06,0.115452,0.707042,0.147766,0.0816292
6.10876e+06,1,0.0173571,3,7,0,-6.10876e+06,0.115487,0.707285,0.147011,0.0816823
6.10876e+06,1,0.0173571,1,1,0,-6.10876e+06,0.115484,0.707275,0.147057,0.0816792
6.10876e+06,0.949101,0.0173571,2,3,0,-6.10876e+06,0.115483,0.707261,0.148243,0.0816764
6.10876e+06,0.998279,0.0173571,3,7,0,-6.10876e+06,0.115472,0.706889,0.146905,0.0816257
6.10876e+06,0.98311,0.0173571,4,23,0,-6.10876e+06,0.115509,0.706622,0.146443,0.0816211
6.10876e+06,0.999565,0.0173571,3,15,0,-6.10876e+06,0.115497,0.706691,0.14581,0.0816209
6.10876e+06,0.949761,0.0173571,3,15,0,-6.10876e+06,0.115511,0.706247,0.145496,0.0815795
6.10876e+06,0.827644,0.0173571,3,15,0,-6.10876e+06,0.115533,0.706104,0.141018,0.0815781
6.10876e+06,1,0.0173571,2,7,0,-6.10876e+06,0.115536,0.705822,0.144568,0.0815476
6.10876e+06,1,0.0173571,1,1,0,-6.10876e+06,0.115535,0.705829,0.144084,0.0815477
6.10876e+06,0.832045,0.0173571,2,3,0,-6.10876e+06,0.115523,0.705803,0.14146,0.0815366
6.10876e+06,0.97397,0.0173571,3,7,0,-6.10876e+06,0.115544,0.705941,0.139716,0.0815674
6.10876e+06,0.8924,0.0173571,2,7,0,-6.10876e+06,0.11556,0.70556,0.142786,0.0815344
6.10876e+06,0.851267,0.0173571,2,7,0,-6.10876e+06,0.115544,0.705596,0.140313,0.0815272
6.10876e+06,0.888413,0.0173571,2,7,0,-6.10876e+06,0.11555,0.705526,0.1429,0.0815236
6.10876e+06,0.902723,0.0173571,3,15,0,-6.10876e+06,0.115521,0.706127,0.141713,0.0815725
6.10876e+06,0.990454,0.0173571,4,15,0,-6.10876e+06,0.115514,0.706315,0.143482,0.081589
6.10876e+06,0.99427,0.0173571,2,7,0,-6.10876e+06,0.115515,0.706214,0.144192,0.0815785
6.10876e+06,0.801676,0.0173571,4,25,0,-6.10876e+06,0.115497,0.706871,0.149231,0.0816415
6.10876e+06,0.931309,0.0173571,3,7,0,-6.10876e+06,0.115483,0.707025,0.147079,0.0816493
6.10876e+06,0.929637,0.0173571,4,23,0,-6.10876e+06,0.115467,0.707256,0.14664,0.0816648
6.10876e+06,0.979246,0.0173571,4,19,0,-6.10876e+06,0.11548,0.706933,0.14888,0.0816365
6.10876e+06,0.955365,0.0173571,4,21,0,-6.10876e+06,0.115458,0.707446,0.148159,0.0816804
6.10876e+06,0.814937,0.0173571,3,7,0,-6.10876e+06,0.115461,0.707699,0.147977,0.0817118
6.10876e+06,0.873309,0.0173571,4,23,0,-6.10876e+06,0.115483,0.706859,0.146354,0.08163
6.10876e+06,0.805881,0.0173571,1,3,0,-6.10876e+06,0.115475,0.706825,0.144459,0.0816205
6.10876e+06,0.91762,0.0173571,3,11,0,-6.10876e+06,0.115505,0.706611,0.146657,0.0816174
6.10876e+06,0.874574,0.0173571,4,23,0,-6.10876e+06,0.115459,0.70725,0.149244,0.0816582
6.10876e+06,0.976065,0.0173571,3,15,0,-6.10876e+06,0.115479,0.707073,0.147257,0.081652
6.10876e+06,0.990889,0.0173571,4,23,0,-6.10876e+06,0.115458,0.707454,0.147953,0.0816811
6.10876e+06,0.95369,0.0173571,4,23,0,-6.10876e+06,0.1155,0.706402,0.146797,0.0815892
6.10876e+06,0.982845,0.0173571,2,3,0,-6.10876e+06,0.115495,0.706367,0.145615,0.0815816
