# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 12
# output
#   file = outputs/output_12.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
6.10876e+06,0.944452,0.0302187,3,15,0,-6.10876e+06,0.115514,0.70634,0.144468,0.0815921
6.10876e+06,0.876791,0.0302187,4,23,0,-6.10876e+06,0.115524,0.706151,0.144942,0.0815776
6.10876e+06,0.822998,0.0302187,2,3,0,-6.10876e+06,0.115533,0.706147,0.144925,0.081583
6.10876e+06,0.98206,0.0302187,2,3,0,-6.10876e+06,0.11552,0.706125,0.144965,0.0815714
6.10876e+06,0.967479,0.0302187,5,63,0,-6.10876e+06,0.115501,0.70666,0.145163,0.0816198
6.10876e+06,0.994004,0.0302187,5,51,0,-6.10876e+06,0.115465,0.707177,0.145789,0.0816539
6.10876e+06,0.99883,0.0302187,5,31,0,-6.10876e+06,0.115484,0.706964,0.145726,0.0816431
6.10876e+06,0.946097,0.0302187,6,99,0,-6.10876e+06,0.115457,0.707319,0.149646,0.0816649
6.10876e+06,0.966805,0.0302187,6,63,0,-6.10876e+06,0.115435,0.707717,0.152489,0.0816954
6.10876e+06,0.980334,0.0302187,3,11,0,-6.10876e+06,0.115448,0.707709,0.152349,0.0817039
6.10876e+06,0.862258,0.0302187,3,15,0,-6.10876e+06,0.115425,0.707654,0.15209,0.0816809
6.10876e+06,0.984322,0.0302187,4,31,0,-6.10876e+06,0.115414,0.707887,0.152076,0.0817002
6.10876e+06,0.98294,0.0302187,3,15,0,-6.10876e+06,0.115443,0.707761,0.151989,0.0817063
6.10876e+06,0.999996,0.0302187,5,63,0,-6.10876e+06,0.115429,0.707995,0.152076,0.0817232
6.10876e+06,0.823912,0.0302187,4,23,0,-6.10876e+06,0.115425,0.708233,0.152585,0.0817478
6.10876e+06,0.865055,0.0302187,6,83,0,-6.10876e+06,0.115468,0.706792,0.14703,0.0816118
6.10876e+06,0.999968,0.0302187,6,83,0,-6.10876e+06,0.115431,0.707866,0.150104,0.0817094
6.10876e+06,0.949277,0.0302187,3,15,0,-6.10876e+06,0.115437,0.707767,0.150131,0.0817025
6.10876e+06,0.858048,0.0302187,6,63,0,-6.10876e+06,0.115419,0.708408,0.151297,0.0817635
6.10876e+06,0.99928,0.0302187,5,31,0,-6.10876e+06,0.115415,0.708455,0.151026,0.0817666
6.10876e+06,0.998719,0.0302187,6,95,0,-6.10876e+06,0.115519,0.706005,0.144901,0.0815573
6.10876e+06,0.927009,0.0302187,5,47,0,-6.10876e+06,0.11551,0.706047,0.143946,0.0815554
6.10876e+06,0.903115,0.0302187,5,47,0,-6.10876e+06,0.115508,0.706009,0.142197,0.08155
6.10876e+06,0.9871,0.0302187,6,71,0,-6.10876e+06,0.115488,0.706929,0.145452,0.0816419
6.10876e+06,1,0.0302187,5,31,0,-6.10876e+06,0.115474,0.707013,0.144742,0.0816416
6.10876e+06,0.99949,0.0302187,3,11,0,-6.10876e+06,0.115481,0.707039,0.144637,0.0816494
6.10876e+06,0.996676,0.0302187,5,55,0,-6.10876e+06,0.115496,0.706685,0.143761,0.0816191
6.10876e+06,0.832359,0.0302187,6,83,0,-6.10876e+06,0.115451,0.707253,0.150982,0.0816532
6.10876e+06,0.97955,0.0302187,5,59,0,-6.10876e+06,0.115461,0.707091,0.149892,0.0816415
6.10876e+06,0.998988,0.0302187,5,39,0,-6.10876e+06,0.115453,0.707388,0.149616,0.0816702
6.10876e+06,0.999902,0.0302187,5,35,0,-6.10876e+06,0.115455,0.707464,0.149772,0.0816803
6.10876e+06,0.978875,0.0302187,4,27,0,-6.10876e+06,0.115449,0.707442,0.15021,0.0816732
6.10876e+06,0.924337,0.0302187,2,3,0,-6.10876e+06,0.115445,0.707448,0.150216,0.0816712
6.10876e+06,0.954506,0.0302187,4,27,0,-6.10876e+06,0.115454,0.707242,0.150611,0.0816542
6.10876e+06,0.989242,0.0302187,6,63,0,-6.10876e+06,0.115454,0.707323,0.147725,0.0816636
6.10876e+06,0.957167,0.0302187,4,23,0,-6.10876e+06,0.115445,0.707602,0.147491,0.0816891
6.10876e+06,0.99974,0.0302187,3,11,0,-6.10876e+06,0.115449,0.707678,0.147484,0.0817005
6.10876e+06,0.957946,0.0302187,3,11,0,-6.10876e+06,0.115446,0.707558,0.147507,0.0816851
6.10876e+06,0.724335,0.0302187,4,31,0,-6.10876e+06,0.115442,0.707392,0.14766,0.0816626
6.10876e+06,0.793216,0.0302187,5,63,0,-6.10876e+06,0.115498,0.706137,0.144529,0.0815572
6.10876e+06,1,0.0302187,2,3,0,-6.10876e+06,0.115506,0.706127,0.144553,0.0815623
6.10876e+06,0.999775,0.0302187,5,31,0,-6.10876e+06,0.115501,0.706271,0.144057,0.0815751
6.10876e+06,0.920905,0.0302187,6,127,0,-6.10876e+06,0.115448,0.707902,0.147983,0.0817258
6.10876e+06,0.602595,0.0302187,5,51,0,-6.10876e+06,0.115436,0.708005,0.148888,0.0817292
6.10876e+06,0.973092,0.0302187,5,31,0,-6.10876e+06,0.115434,0.707768,0.150862,0.0817002
6.10876e+06,0.999617,0.0302187,6,63,0,-6.10876e+06,0.115455,0.707331,0.149257,0.0816651
6.10876e+06,0.754207,0.0302187,2,3,0,-6.10876e+06,0.115444,0.707335,0.149126,0.0816573
6.10876e+06,0.99819,0.0302187,4,31,0,-6.10876e+06,0.115466,0.7073,0.149227,0.0816693
6.10876e+06,0.95675,0.0302187,6,127,0,-6.10876e+06,0.115476,0.706863,0.146758,0.0816255
6.10876e+06,0.999756,0.0302187,5,63,0,-6.10876e+06,0.115482,0.706976,0.146692,0.0816432
6.10876e+06,0.913019,0.0302187,6,95,0,-6.10876e+06,0.115478,0.706849,0.148374,0.0816255
6.10876e+06,0.999505,0.0302187,6,127,0,-6.10876e+06,0.115488,0.706735,0.144223,0.0816197
6.10876e+06,0.853007,0.0302187,6,63,0,-6.10876e+06,0.115475,0.706863,0.147313,0.0816252
6.10876e+06,0.881856,0.0302187,6,103,0,-6.10876e+06,0.115481,0.706695,0.147033,0.0816096
6.10876e+06,0.722418,0.0302187,5,51,0,-6.10876e+06,0.115528,0.706369,0.144875,0.0816055
6.10876e+06,0.970275,0.0302187,5,47,0,-6.10876e+06,0.115522,0.706344,0.146101,0.0815985
6.10876e+06,0.994279,0.0302187,6,79,0,-6.10876e+06,0.115455,0.707847,0.147398,0.0817245
6.10876e+06,0.989953,0.0302187,2,7,0,-6.10876e+06,0.115456,0.707854,0.14733,0.081726
6.10876e+06,0.975371,0.0302187,6,95,0,-6.10876e+06,0.115453,0.707422,0.144129,0.0816741
6.10876e+06,0.858524,0.0302187,6,63,0,-6.10876e+06,0.115451,0.707167,0.146276,0.0816429
6.10876e+06,0.999964,0.0302187,2,7,0,-6.10876e+06,0.115481,0.707163,0.146362,0.0816641
6.10876e+06,0.99776,0.0302187,5,63,0,-6.10876e+06,0.115465,0.707065,0.146745,0.0816411
6.10876e+06,0.999161,0.0302187,6,95,0,-6.10876e+06,0.115533,0.705839,0.1415,0.0815477
6.10876e+06,0.733979,0.0302187,6,63,0,-6.10876e+06,0.115506,0.705879,0.144557,0.0815335
6.10876e+06,1,0.0302187,2,3,0,-6.10876e+06,0.115536,0.705922,0.144624,0.0815594
6.10876e+06,0.99394,0.0302187,5,63,0,-6.10876e+06,0.115531,0.705662,0.143644,0.0815256
6.10876e+06,0.945173,0.0302187,6,63,0,-6.10876e+06,0.115508,0.706711,0.141507,0.0816306
6.10876e+06,0.999542,0.0302187,6,103,0,-6.10876e+06,0.115447,0.707415,0.152905,0.0816688
6.10876e+06,0.999644,0.0302187,4,31,0,-6.10876e+06,0.115439,0.707793,0.151926,0.0817071
6.10876e+06,0.646399,0.0302187,2,3,0,-6.10876e+06,0.115433,0.707834,0.152016,0.0817074
6.10876e+06,0.944333,0.0302187,6,63,0,-6.10876e+06,0.115428,0.707787,0.150543,0.0816985
6.10876e+06,1,0.0302187,2,3,0,-6.10876e+06,0.11544,0.707779,0.150588,0.0817059
6.10876e+06,0.988789,0.0302187,6,95,0,-6.10876e+06,0.115427,0.707942,0.151957,0.0817158
6.10876e+06,0.719052,0.0302187,3,15,0,-6.10876e+06,0.115438,0.707872,0.151776,0.0817152
6.10876e+06,0.99538,0.0302187,5,47,0,-6.10876e+06,0.115449,0.707577,0.151535,0.0816892
6.10876e+06,0.999474,0.0302187,5,31,0,-6.10876e+06,0.115423,0.708171,0.150728,0.0817393
6.10876e+06,0.986894,0.0302187,6,63,0,-6.10876e+06,0.11543,0.708121,0.151203,0.0817384
6.10876e+06,0.928358,0.0302187,6,127,0,-6.10876e+06,0.115495,0.706356,0.146441,0.0815807
6.10876e+06,0.996864,0.0302187,2,7,0,-6.10876e+06,0.115505,0.706373,0.146445,0.0815894
6.10876e+06,0.97116,0.0302187,6,63,0,-6.10876e+06,0.115472,0.707016,0.146789,0.0816403
6.10876e+06,0.997715,0.0302187,5,51,0,-6.10876e+06,0.11547,0.707105,0.146969,0.0816493
6.10876e+06,0.88996,0.0302187,4,31,0,-6.10876e+06,0.115471,0.706871,0.147587,0.0816232
6.10876e+06,0.985525,0.0302187,6,63,0,-6.10876e+06,0.115473,0.707113,0.144728,0.0816524
6.10876e+06,0.995199,0.0302187,5,31,0,-6.10876e+06,0.115482,0.707022,0.145436,0.0816486
6.10876e+06,0.997976,0.0302187,5,39,0,-6.10876e+06,0.115502,0.706315,0.14685,0.081581
6.10876e+06,0.95461,0.0302187,3,11,0,-6.10876e+06,0.115509,0.706347,0.146705,0.0815896
6.10876e+06,0.998519,0.0302187,5,63,0,-6.10876e+06,0.115517,0.706189,0.145617,0.0815766
6.10876e+06,0.976506,0.0302187,5,55,0,-6.10876e+06,0.115512,0.706255,0.143253,0.0815812
6.10876e+06,0.974568,0.0302187,4,31,0,-6.10876e+06,0.1155,0.706425,0.143368,0.0815918
6.10876e+06,0.999823,0.0302187,4,27,0,-6.10876e+06,0.115517,0.70631,0.143317,0.0815906
6.10876e+06,0.997833,0.0302187,4,23,0,-6.10876e+06,0.115511,0.70637,0.142693,0.0815934
6.10876e+06,0.987009,0.0302187,6,63,0,-6.10876e+06,0.115484,0.706861,0.145315,0.081631
6.10876e+06,0.988109,0.0302187,4,27,0,-6.10876e+06,0.115488,0.70673,0.145756,0.0816189
6.10876e+06,0.942919,0.0302187,5,59,0,-6.10876e+06,0.11553,0.706036,0.142599,0.081568
6.10876e+06,0.909554,0.0302187,6,107,0,-6.10876e+06,0.115475,0.707398,0.148914,0.0816865
6.10876e+06,0.990064,0.0302187,5,39,0,-6.10876e+06,0.115462,0.707453,0.148455,0.0816838
6.10876e+06,0.926524,0.0302187,5,63,0,-6.10876e+06,0.11546,0.707453,0.145978,0.0816825
6.10876e+06,0.734109,0.0302187,2,3,0,-6.10876e+06,0.115482,0.70749,0.145864,0.0817022
6.10876e+06,1,0.0302187,3,15,0,-6.10876e+06,0.115451,0.707709,0.145446,0.0817055
6.10876e+06,0.966906,0.0302187,5,31,0,-6.10876e+06,0.115444,0.707649,0.145291,0.081694
6.10876e+06,0.994415,0.0302187,5,43,0,-6.10876e+06,0.115491,0.706805,0.146688,0.0816296
6.10876e+06,0.999227,0.0302187,5,63,0,-6.10876e+06,0.115475,0.70701,0.146718,0.0816418
6.10876e+06,0.771428,0.0302187,3,15,0,-6.10876e+06,0.115498,0.707035,0.146354,0.081661
6.10876e+06,1,0.0302187,2,3,0,-6.10876e+06,0.115472,0.707009,0.146305,0.0816394
6.10876e+06,0.744007,0.0302187,6,67,0,-6.10876e+06,0.115517,0.706775,0.142706,0.0816446
6.10876e+06,0.999933,0.0302187,6,63,0,-6.10876e+06,0.115519,0.706227,0.139621,0.081583
6.10876e+06,0.888488,0.0302187,2,7,0,-6.10876e+06,0.115533,0.706244,0.13969,0.0815946
6.10876e+06,0.958067,0.0302187,5,31,0,-6.10876e+06,0.115505,0.70632,0.140228,0.0815831
6.10876e+06,1,0.0302187,2,3,0,-6.10876e+06,0.115511,0.706316,0.140242,0.0815871
6.10876e+06,0.981217,0.0302187,5,31,0,-6.10876e+06,0.115525,0.706262,0.13917,0.0815908
6.10876e+06,0.992871,0.0302187,6,63,0,-6.10876e+06,0.115479,0.70692,0.142128,0.0816346
6.10876e+06,0.975182,0.0302187,6,63,0,-6.10876e+06,0.115546,0.705612,0.142664,0.0815306
6.10876e+06,0.990573,0.0302187,5,63,0,-6.10876e+06,0.115524,0.705839,0.145092,0.0815413
6.10876e+06,0.919751,0.0302187,5,63,0,-6.10876e+06,0.115519,0.705903,0.144674,0.0815454
6.10876e+06,0.998317,0.0302187,3,15,0,-6.10876e+06,0.11553,0.705993,0.144629,0.0815637
6.10876e+06,0.999375,0.0302187,6,127,0,-6.10876e+06,0.115452,0.707655,0.147579,0.0817005
6.10876e+06,0.976741,0.0302187,6,127,0,-6.10876e+06,0.115489,0.706772,0.144422,0.0816241
6.10876e+06,0.947089,0.0302187,4,19,0,-6.10876e+06,0.115482,0.706706,0.144947,0.0816117
6.10876e+06,0.961924,0.0302187,5,35,0,-6.10876e+06,0.11551,0.706621,0.144253,0.0816219
6.10876e+06,0.939579,0.0302187,4,31,0,-6.10876e+06,0.115501,0.706468,0.144801,0.0815977
6.10876e+06,0.647975,0.0302187,4,27,0,-6.10876e+06,0.115512,0.706345,0.14507,0.0815915
6.10876e+06,0.992647,0.0302187,6,63,0,-6.10876e+06,0.115487,0.706992,0.144768,0.0816484
6.10876e+06,0.903078,0.0302187,6,99,0,-6.10876e+06,0.115465,0.707146,0.149992,0.0816506
6.10876e+06,0.942818,0.0302187,5,63,0,-6.10876e+06,0.115462,0.707318,0.148919,0.0816681
6.10876e+06,0.796868,0.0302187,4,23,0,-6.10876e+06,0.115452,0.707391,0.149594,0.08167
6.10876e+06,0.998558,0.0302187,6,127,0,-6.10876e+06,0.115464,0.70724,0.146911,0.0816609
6.10876e+06,0.867197,0.0302187,5,63,0,-6.10876e+06,0.115495,0.706837,0.144292,0.0816359
6.10876e+06,0.940246,0.0302187,5,43,0,-6.10876e+06,0.115499,0.706556,0.144403,0.0816062
6.10876e+06,0.958323,0.0302187,6,95,0,-6.10876e+06,0.115456,0.707303,0.147797,0.0816625
6.10876e+06,0.837526,0.0302187,2,3,0,-6.10876e+06,0.115471,0.707342,0.147852,0.0816777
6.10876e+06,0.98275,0.0302187,6,83,0,-6.10876e+06,0.115489,0.706507,0.14581,0.0815939
6.10876e+06,0.840898,0.0302187,2,3,0,-6.10876e+06,0.115485,0.706512,0.145953,0.0815914
6.10876e+06,0.98868,0.0302187,5,47,0,-6.10876e+06,0.115485,0.70653,0.145845,0.0815935
6.10876e+06,1,0.0302187,1,1,0,-6.10876e+06,0.115488,0.706529,0.145832,0.0815956
6.10876e+06,0.931621,0.0302187,4,23,0,-6.10876e+06,0.115497,0.706922,0.145685,0.0816472
6.10876e+06,0.999525,0.0302187,5,35,0,-6.10876e+06,0.115494,0.706318,0.14536,0.0815756
6.10876e+06,0.949305,0.0302187,6,63,0,-6.10876e+06,0.115476,0.707459,0.147039,0.0816943
6.10876e+06,1,0.0302187,4,19,0,-6.10876e+06,0.115451,0.707218,0.14716,0.081649
6.10876e+06,0.998811,0.0302187,5,63,0,-6.10876e+06,0.115482,0.707057,0.146115,0.0816521
6.10876e+06,0.986641,0.0302187,4,31,0,-6.10876e+06,0.115489,0.706754,0.146447,0.0816223
6.10876e+06,0.999027,0.0302187,5,47,0,-6.10876e+06,0.115479,0.706961,0.146189,0.081639
6.10876e+06,0.761408,0.0302187,2,3,0,-6.10876e+06,0.115479,0.706979,0.146047,0.0816409
6.10876e+06,0.826107,0.0302187,4,27,0,-6.10876e+06,0.115501,0.706895,0.146392,0.0816473
6.10876e+06,0.909723,0.0302187,6,71,0,-6.10876e+06,0.11553,0.706219,0.143121,0.0815891
6.10876e+06,0.818622,0.0302187,2,3,0,-6.10876e+06,0.115504,0.706206,0.143295,0.0815696
6.10876e+06,0.999995,0.0302187,5,39,0,-6.10876e+06,0.115514,0.70636,0.141327,0.0815942
6.10876e+06,0.863296,0.0302187,1,3,0,-6.10876e+06,0.115514,0.70636,0.141327,0.0815942
6.10876e+06,0.987282,0.0302187,6,127,0,-6.10876e+06,0.115473,0.707028,0.15005,0.0816425
6.10876e+06,0.999983,0.0302187,6,75,0,-6.10876e+06,0.115427,0.708062,0.152077,0.0817293
6.10876e+06,0.756575,0.0302187,5,43,0,-6.10876e+06,0.115446,0.708057,0.150861,0.0817423
6.10876e+06,0.853031,0.0302187,5,39,0,-6.10876e+06,0.115473,0.706923,0.152288,0.0816303
6.10876e+06,0.941555,0.0302187,6,63,0,-6.10876e+06,0.115463,0.707115,0.149714,0.0816458
6.10876e+06,0.991835,0.0302187,5,43,0,-6.10876e+06,0.115456,0.707547,0.149284,0.0816908
6.10876e+06,0.799344,0.0302187,6,67,0,-6.10876e+06,0.115513,0.706699,0.145854,0.0816332
6.10876e+06,0.998958,0.0302187,4,27,0,-6.10876e+06,0.115501,0.706763,0.145375,0.081632
6.10876e+06,0.952608,0.0302187,2,3,0,-6.10876e+06,0.11548,0.706738,0.145328,0.0816141
6.10876e+06,0.929782,0.0302187,4,23,0,-6.10876e+06,0.115492,0.706683,0.144491,0.081616
6.10876e+06,0.892108,0.0302187,6,119,0,-6.10876e+06,0.115452,0.707256,0.146665,0.0816544
6.10876e+06,0.934865,0.0302187,5,47,0,-6.10876e+06,0.115507,0.706846,0.144966,0.0816456
6.10876e+06,1,0.0302187,2,7,0,-6.10876e+06,0.115468,0.706797,0.145088,0.0816125
6.10876e+06,0.839245,0.0302187,2,3,0,-6.10876e+06,0.115505,0.706831,0.145339,0.0816422
6.10876e+06,0.999927,0.0302187,2,7,0,-6.10876e+06,0.11547,0.706795,0.145401,0.0816138
6.10876e+06,0.874524,0.0302187,2,3,0,-6.10876e+06,0.115517,0.706756,0.14536,0.0816423
6.10876e+06,1,0.0302187,2,7,0,-6.10876e+06,0.11551,0.706743,0.145294,0.0816361
6.10876e+06,0.997606,0.0302187,2,7,0,-6.10876e+06,0.115495,0.706755,0.145303,0.0816267
6.10876e+06,0.826052,0.0302187,5,43,0,-6.10876e+06,0.115474,0.706843,0.147531,0.0816218
6.10876e+06,0.949191,0.0302187,2,7,0,-6.10876e+06,0.115488,0.706835,0.14757,0.0816312
6.10876e+06,0.996444,0.0302187,6,127,0,-6.10876e+06,0.115514,0.706252,0.145409,0.0815823
6.10876e+06,0.982935,0.0302187,5,39,0,-6.10876e+06,0.115478,0.707027,0.145015,0.0816462
6.10876e+06,0.882993,0.0302187,4,23,0,-6.10876e+06,0.115489,0.706835,0.145273,0.0816316
6.10876e+06,0.964907,0.0302187,6,79,0,-6.10876e+06,0.115492,0.706548,0.147558,0.0816005
6.10876e+06,0.919273,0.0302187,5,55,0,-6.10876e+06,0.115486,0.706526,0.146398,0.0815941
6.10876e+06,0.907138,0.0302187,5,35,0,-6.10876e+06,0.115481,0.707041,0.14602,0.0816495
6.10876e+06,0.954418,0.0302187,5,55,0,-6.10876e+06,0.115469,0.70723,0.146774,0.0816632
6.10876e+06,0.999023,0.0302187,5,63,0,-6.10876e+06,0.115472,0.707061,0.147901,0.0816458
6.10876e+06,0.982967,0.0302187,6,127,0,-6.10876e+06,0.115516,0.706282,0.145103,0.0815868
6.10876e+06,0.999941,0.0302187,6,63,0,-6.10876e+06,0.11547,0.707247,0.146321,0.0816658
6.10876e+06,0.994255,0.0302187,6,127,0,-6.10876e+06,0.115459,0.707402,0.149783,0.0816756
6.10876e+06,0.93054,0.0302187,2,3,0,-6.10876e+06,0.115449,0.707402,0.149801,0.0816691
6.10876e+06,0.97308,0.0302187,4,23,0,-6.10876e+06,0.115457,0.707351,0.150156,0.0816684
6.10876e+06,0.982267,0.0302187,6,63,0,-6.10876e+06,0.115493,0.706377,0.150858,0.0815817
6.10876e+06,0.920948,0.0302187,2,7,0,-6.10876e+06,0.115487,0.70642,0.150831,0.0815823
6.10876e+06,0.937486,0.0302187,5,31,0,-6.10876e+06,0.11546,0.707246,0.150416,0.0816586
6.10876e+06,0.966361,0.0302187,4,31,0,-6.10876e+06,0.115455,0.707294,0.150329,0.0816604
6.10876e+06,0.987441,0.0302187,6,63,0,-6.10876e+06,0.115428,0.707854,0.151644,0.0817058
6.10876e+06,0.997033,0.0302187,6,79,0,-6.10876e+06,0.115468,0.707147,0.146957,0.0816528
6.10876e+06,0.99466,0.0302187,6,127,0,-6.10876e+06,0.115492,0.706707,0.145602,0.0816188
6.10876e+06,0.999172,0.0302187,5,63,0,-6.10876e+06,0.115474,0.70708,0.145777,0.0816496
6.10876e+06,0.944823,0.0302187,6,127,0,-6.10876e+06,0.115438,0.707997,0.154779,0.0817297
6.10876e+06,0.641306,0.0302187,5,47,0,-6.10875e+06,0.115453,0.707513,0.153802,0.0816846
6.10876e+06,0.993921,0.0302187,4,15,0,-6.10876e+06,0.115446,0.7075,0.153561,0.0816779
6.10876e+06,0.944728,0.0302187,6,63,0,-6.10876e+06,0.11539,0.708828,0.151148,0.0817917
6.10876e+06,0.943054,0.0302187,2,7,0,-6.10876e+06,0.115387,0.7088,0.151228,0.0817865
6.10876e+06,0.978113,0.0302187,5,31,0,-6.10876e+06,0.115413,0.708536,0.150402,0.0817743
6.10875e+06,0.949072,0.0302187,5,31,0,-6.10875e+06,0.115401,0.708995,0.148508,0.081819
6.10875e+06,0.990909,0.0302187,2,7,0,-6.10875e+06,0.115391,0.70905,0.148411,0.0818177
6.10876e+06,0.977307,0.0302187,5,31,0,-6.10875e+06,0.11542,0.708431,0.150962,0.0817669
6.10876e+06,0.824949,0.0302187,6,127,0,-6.10876e+06,0.115436,0.708103,0.148261,0.0817403
6.10876e+06,0.990738,0.0302187,5,55,0,-6.10876e+06,0.115429,0.708109,0.151096,0.0817362
6.10876e+06,0.978,0.0302187,5,31,0,-6.10876e+06,0.115418,0.70821,0.150881,0.0817404
6.10876e+06,0.99243,0.0302187,4,15,0,-6.10876e+06,0.11542,0.708221,0.150821,0.0817426
6.10876e+06,0.954823,0.0302187,5,63,0,-6.10876e+06,0.115422,0.708022,0.151295,0.0817215
