# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = outputs/output_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
6.10876e+06,0.99995,0.0346865,6,79,0,-6.10876e+06,0.115479,0.706812,0.14399,0.0816223
6.10876e+06,0.999984,0.0346865,6,95,0,-6.10876e+06,0.115447,0.707693,0.151802,0.0817008
6.10876e+06,0.950276,0.0346865,5,63,0,-6.10876e+06,0.11545,0.707366,0.149469,0.0816657
6.10876e+06,0.788214,0.0346865,5,39,0,-6.10876e+06,0.115498,0.706931,0.148253,0.0816491
6.10876e+06,0.672368,0.0346865,5,47,0,-6.10876e+06,0.115517,0.70643,0.146422,0.0816049
6.10876e+06,0.993201,0.0346865,4,19,0,-6.10876e+06,0.115494,0.706942,0.146183,0.0816475
6.10876e+06,0.883528,0.0346865,4,23,0,-6.10876e+06,0.115487,0.706821,0.147408,0.0816289
6.10876e+06,0.769931,0.0346865,2,3,0,-6.10876e+06,0.115492,0.706806,0.147292,0.0816304
6.10876e+06,0.985195,0.0346865,6,63,0,-6.10876e+06,0.115448,0.707643,0.149012,0.0816958
6.10876e+06,0.996087,0.0346865,5,31,0,-6.10876e+06,0.115448,0.707621,0.149237,0.0816935
6.10876e+06,0.610745,0.0346865,5,39,0,-6.10876e+06,0.115441,0.70832,0.15475,0.0817694
6.10876e+06,0.969135,0.0346865,4,23,0,-6.10875e+06,0.115382,0.708484,0.152412,0.0817464
6.10876e+06,0.836005,0.0346865,2,7,0,-6.10876e+06,0.115413,0.708448,0.152662,0.081764
6.10876e+06,0.786618,0.0346865,5,63,0,-6.10876e+06,0.115397,0.708365,0.153023,0.0817431
6.10876e+06,0.976238,0.0346865,5,31,0,-6.10876e+06,0.115446,0.707845,0.155357,0.0817178
6.10876e+06,0.897049,0.0346865,6,63,0,-6.10876e+06,0.115459,0.707742,0.153214,0.0817156
6.10876e+06,0.940356,0.0346865,3,15,0,-6.10876e+06,0.115421,0.707597,0.153763,0.0816714
6.10876e+06,0.888994,0.0346865,6,63,0,-6.10876e+06,0.115517,0.706431,0.147227,0.0816051
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115502,0.706422,0.147276,0.0815932
6.10876e+06,0.998373,0.0346865,4,31,0,-6.10876e+06,0.115491,0.706654,0.146526,0.0816122
6.10876e+06,0.852397,0.0346865,2,3,0,-6.10876e+06,0.115482,0.706663,0.146602,0.0816071
6.10876e+06,0.999814,0.0346865,4,17,0,-6.10876e+06,0.115503,0.706401,0.147295,0.0815914
6.10876e+06,0.977482,0.0346865,6,127,0,-6.10876e+06,0.115503,0.706391,0.143326,0.0815899
6.10876e+06,0.994106,0.0346865,5,31,0,-6.10876e+06,0.115527,0.705871,0.140886,0.0815469
6.10876e+06,0.966956,0.0346865,3,13,0,-6.10876e+06,0.115536,0.705865,0.14058,0.0815531
6.10876e+06,0.999088,0.0346865,3,11,0,-6.10876e+06,0.115537,0.705853,0.140369,0.0815519
6.10876e+06,0.999616,0.0346865,3,15,0,-6.10876e+06,0.115533,0.705869,0.141101,0.0815512
6.10876e+06,0.914526,0.0346865,5,63,0,-6.10876e+06,0.115519,0.705939,0.144135,0.0815496
6.10876e+06,1,0.0346865,5,31,0,-6.10876e+06,0.115513,0.706092,0.144369,0.0815628
6.10876e+06,0.961398,0.0346865,5,31,0,-6.10876e+06,0.115511,0.706065,0.143151,0.0815582
6.10876e+06,0.965112,0.0346865,5,39,0,-6.10876e+06,0.115504,0.706388,0.144221,0.0815909
6.10876e+06,0.832201,0.0346865,3,11,0,-6.10876e+06,0.115494,0.706496,0.144477,0.081596
6.10876e+06,0.957514,0.0346865,3,15,0,-6.10876e+06,0.115493,0.706486,0.144086,0.0815939
6.10876e+06,0.654998,0.0346865,2,3,0,-6.10876e+06,0.11549,0.706488,0.144232,0.0815923
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115506,0.70651,0.144257,0.0816062
6.10876e+06,0.975884,0.0346865,6,127,0,-6.10876e+06,0.115465,0.707214,0.148434,0.0816587
6.10876e+06,0.996253,0.0346865,4,31,0,-6.10876e+06,0.115468,0.707174,0.148378,0.081656
6.10876e+06,0.557597,0.0346865,5,43,0,-6.10876e+06,0.115465,0.707192,0.145099,0.0816557
6.10876e+06,0.869773,0.0346865,1,3,0,-6.10876e+06,0.115458,0.707177,0.145125,0.081649
6.10876e+06,0.978973,0.0346865,6,71,0,-6.10876e+06,0.115479,0.707365,0.146241,0.0816858
6.10876e+06,0.944986,0.0346865,2,7,0,-6.10876e+06,0.115456,0.70738,0.146174,0.0816715
6.10876e+06,0.901999,0.0346865,5,59,0,-6.10876e+06,0.115456,0.707407,0.148145,0.0816742
6.10876e+06,0.88804,0.0346865,6,79,0,-6.10876e+06,0.115519,0.706389,0.144077,0.0816017
6.10876e+06,0.988228,0.0346865,6,75,0,-6.10876e+06,0.115423,0.707979,0.15356,0.0817173
6.10876e+06,0.960563,0.0346865,4,19,0,-6.10876e+06,0.11542,0.70797,0.152657,0.0817142
6.10876e+06,0.717895,0.0346865,3,15,0,-6.10876e+06,0.115418,0.708013,0.152915,0.0817172
6.10876e+06,0.97491,0.0346865,6,63,0,-6.10876e+06,0.115431,0.707632,0.153067,0.0816826
6.10876e+06,0.970796,0.0346865,5,31,0,-6.10876e+06,0.115401,0.708314,0.151507,0.0817398
6.10876e+06,0.570819,0.0346865,2,7,0,-6.10876e+06,0.115444,0.708282,0.151475,0.0817669
6.10876e+06,1,0.0346865,2,7,0,-6.10876e+06,0.115428,0.708246,0.151447,0.0817511
6.10876e+06,0.995248,0.0346865,6,63,0,-6.10876e+06,0.115434,0.707712,0.153978,0.0816939
6.10876e+06,0.84089,0.0346865,6,87,0,-6.10876e+06,0.115529,0.706228,0.141471,0.0815897
6.10876e+06,0.751868,0.0346865,4,19,0,-6.10876e+06,0.115521,0.706248,0.140462,0.0815865
6.10876e+06,0.602421,0.0346865,2,3,0,-6.10876e+06,0.115497,0.706253,0.140406,0.0815701
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115536,0.706235,0.140347,0.0815958
6.10876e+06,0.998358,0.0346865,5,35,0,-6.10876e+06,0.115595,0.704797,0.138476,0.0814708
6.10876e+06,0.945215,0.0346865,3,11,0,-6.10876e+06,0.115566,0.704908,0.138797,0.0814633
6.10876e+06,0.994053,0.0346865,5,31,0,-6.10876e+06,0.115546,0.705348,0.140389,0.0815002
6.10876e+06,0.589333,0.0346865,3,11,0,-6.10876e+06,0.115582,0.705404,0.140553,0.0815317
6.10876e+06,0.936224,0.0346865,4,19,0,-6.10876e+06,0.11553,0.705622,0.140479,0.0815202
6.10876e+06,0.985516,0.0346865,3,15,0,-6.10876e+06,0.115519,0.705826,0.14092,0.0815361
6.10876e+06,0.978988,0.0346865,4,23,0,-6.10876e+06,0.115514,0.705893,0.141723,0.0815402
6.10876e+06,0.995227,0.0346865,4,23,0,-6.10876e+06,0.115551,0.705828,0.141561,0.0815589
6.10876e+06,1,0.0346865,2,7,0,-6.10876e+06,0.11552,0.705862,0.141531,0.0815414
6.10876e+06,0.996077,0.0346865,5,63,0,-6.10876e+06,0.115503,0.706364,0.145197,0.0815874
6.10876e+06,0.834594,0.0346865,3,11,0,-6.10876e+06,0.11549,0.706336,0.145226,0.0815746
6.10876e+06,0.999925,0.0346865,6,75,0,-6.10876e+06,0.115454,0.707127,0.147596,0.0816405
6.10876e+06,1,0.0346865,4,23,0,-6.10876e+06,0.115461,0.70698,0.148825,0.0816284
6.10876e+06,0.863244,0.0346865,2,3,0,-6.10876e+06,0.115474,0.707027,0.148835,0.0816436
6.10876e+06,0.99545,0.0346865,3,15,0,-6.10876e+06,0.115486,0.706777,0.149486,0.0816228
6.10876e+06,0.934544,0.0346865,4,31,0,-6.10876e+06,0.115484,0.70703,0.148291,0.0816506
6.10876e+06,0.930558,0.0346865,2,7,0,-6.10876e+06,0.115478,0.707004,0.148227,0.0816433
6.10876e+06,0.664625,0.0346865,2,3,0,-6.10876e+06,0.115488,0.706956,0.148281,0.0816446
6.10876e+06,0.999996,0.0346865,5,63,0,-6.10876e+06,0.11551,0.706404,0.145289,0.081597
6.10876e+06,0.998636,0.0346865,4,31,0,-6.10876e+06,0.11548,0.706873,0.144959,0.0816294
6.10876e+06,0.998688,0.0346865,5,31,0,-6.10876e+06,0.11549,0.706592,0.145869,0.0816045
6.10876e+06,0.893527,0.0346865,5,59,0,-6.10876e+06,0.115447,0.707382,0.145957,0.0816651
6.10876e+06,0.985695,0.0346865,5,35,0,-6.10876e+06,0.11552,0.706423,0.146464,0.081606
6.10876e+06,0.974846,0.0346865,5,31,0,-6.10876e+06,0.115523,0.706269,0.145468,0.0815905
6.10876e+06,0.961219,0.0346865,3,11,0,-6.10876e+06,0.115506,0.706131,0.145641,0.0815627
6.10876e+06,0.987526,0.0346865,5,31,0,-6.10876e+06,0.115503,0.706383,0.144605,0.0815895
6.10876e+06,0.701154,0.0346865,3,11,0,-6.10876e+06,0.115499,0.706404,0.144281,0.0815887
6.10876e+06,0.999999,0.0346865,5,63,0,-6.10876e+06,0.115498,0.706409,0.144644,0.0815891
6.10876e+06,0.919581,0.0346865,6,75,0,-6.10876e+06,0.115454,0.707695,0.149886,0.0817061
6.10876e+06,0.99565,0.0346865,6,63,0,-6.10876e+06,0.115487,0.706943,0.14992,0.0816425
6.10876e+06,0.73111,0.0346865,4,31,0,-6.10876e+06,0.11545,0.707258,0.151142,0.0816528
6.10876e+06,0.965923,0.0346865,5,39,0,-6.10876e+06,0.115445,0.707943,0.153017,0.0817287
6.10876e+06,0.982843,0.0346865,2,7,0,-6.10876e+06,0.115423,0.707901,0.153227,0.081708
6.10876e+06,0.999998,0.0346865,6,95,0,-6.10876e+06,0.115495,0.706774,0.144023,0.0816292
6.10876e+06,0.99375,0.0346865,5,55,0,-6.10876e+06,0.115469,0.707223,0.148255,0.0816623
6.10876e+06,0.924327,0.0346865,2,3,0,-6.10876e+06,0.11547,0.707214,0.148214,0.0816619
6.10876e+06,0.999881,0.0346865,5,39,0,-6.10876e+06,0.115468,0.707281,0.147761,0.0816681
6.10876e+06,0.558431,0.0346865,3,15,0,-6.10876e+06,0.115478,0.707218,0.147457,0.0816685
6.10876e+06,0.996671,0.0346865,3,15,0,-6.10876e+06,0.115468,0.707316,0.147245,0.0816727
6.10876e+06,0.847509,0.0346865,5,39,0,-6.10876e+06,0.115439,0.70745,0.149938,0.0816671
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.11547,0.707446,0.150021,0.0816886
6.10876e+06,0.991808,0.0346865,5,59,0,-6.10876e+06,0.115501,0.706865,0.144452,0.0816438
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115496,0.706861,0.144431,0.0816395
6.10876e+06,0.999195,0.0346865,6,63,0,-6.10876e+06,0.115491,0.706559,0.14592,0.081601
6.10876e+06,0.990337,0.0346865,5,63,0,-6.10876e+06,0.115501,0.706586,0.148973,0.0816112
6.10876e+06,0.952366,0.0346865,2,7,0,-6.10876e+06,0.115487,0.706563,0.149028,0.0815992
6.10876e+06,0.763213,0.0346865,5,35,0,-6.10876e+06,0.115473,0.707146,0.146524,0.081656
6.10876e+06,0.973929,0.0346865,6,83,0,-6.10876e+06,0.115465,0.707085,0.149532,0.0816439
6.10876e+06,0.988469,0.0346865,5,31,0,-6.10876e+06,0.115465,0.707147,0.148342,0.0816509
6.10876e+06,0.960526,0.0346865,5,63,0,-6.10876e+06,0.115461,0.707163,0.149203,0.0816497
6.10876e+06,0.970561,0.0346865,5,63,0,-6.10876e+06,0.115458,0.70757,0.149483,0.0816947
6.10876e+06,0.922526,0.0346865,2,3,0,-6.10876e+06,0.115451,0.70753,0.14942,0.0816851
6.10876e+06,0.988153,0.0346865,5,31,0,-6.10876e+06,0.115453,0.707408,0.149464,0.0816726
6.10876e+06,0.999703,0.0346865,5,31,0,-6.10876e+06,0.115452,0.707696,0.146424,0.081705
6.10876e+06,0.964409,0.0346865,6,63,0,-6.10876e+06,0.115499,0.706539,0.14842,0.0816045
6.10876e+06,0.554587,0.0346865,2,3,0,-6.10876e+06,0.115477,0.706517,0.148257,0.0815863
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115512,0.706525,0.148241,0.0816122
6.10876e+06,0.957081,0.0346865,5,63,0,-6.10876e+06,0.115459,0.707834,0.148102,0.081726
6.10876e+06,0.904982,0.0346865,4,31,0,-6.10876e+06,0.115442,0.707753,0.148376,0.0817046
6.10876e+06,0.954218,0.0346865,6,75,0,-6.10876e+06,0.115503,0.706363,0.145717,0.0815872
6.10876e+06,0.330381,0.0346865,2,3,0,-6.10876e+06,0.11553,0.706422,0.14586,0.0816127
6.10876e+06,1,0.0346865,2,3,0,-6.10876e+06,0.115509,0.706404,0.145787,0.0815962
6.10876e+06,0.999991,0.0346865,5,63,0,-6.10876e+06,0.115473,0.707042,0.147327,0.0816441
6.10876e+06,0.903738,0.0346865,6,63,0,-6.10876e+06,0.115431,0.707906,0.150247,0.0817143
6.10876e+06,0.98907,0.0346865,4,15,0,-6.10876e+06,0.115435,0.708053,0.150381,0.0817345
6.10876e+06,0.855818,0.0346865,6,63,0,-6.10876e+06,0.11545,0.707518,0.152452,0.081683
6.10876e+06,0.990745,0.0346865,5,31,0,-6.10876e+06,0.115459,0.707352,0.151716,0.0816704
6.10876e+06,0.888963,0.0346865,6,63,0,-6.10876e+06,0.115478,0.70722,0.149939,0.0816683
6.10876e+06,0.976641,0.0346865,2,7,0,-6.10876e+06,0.115458,0.707189,0.149767,0.0816509
6.10876e+06,0.910949,0.0346865,4,31,0,-6.10876e+06,0.115445,0.707789,0.150625,0.0817104
6.10876e+06,0.999752,0.0346865,5,39,0,-6.10876e+06,0.115456,0.707458,0.150126,0.0816802
6.10876e+06,0.978037,0.0346865,5,63,0,-6.10876e+06,0.115455,0.707528,0.150411,0.0816874
6.10876e+06,0.896872,0.0346865,5,59,0,-6.10876e+06,0.115483,0.70711,0.145758,0.0816592
6.10876e+06,0.999935,0.0346865,4,31,0,-6.10876e+06,0.115492,0.706658,0.146045,0.081613
6.10876e+06,0.998147,0.0346865,5,63,0,-6.10876e+06,0.115484,0.706823,0.146876,0.081627
6.10876e+06,0.975035,0.0346865,6,63,0,-6.10876e+06,0.115485,0.706701,0.148208,0.0816131
6.10876e+06,0.701073,0.0346865,2,3,0,-6.10876e+06,0.115504,0.706739,0.148291,0.081631
6.10876e+06,0.886702,0.0346865,5,43,0,-6.10876e+06,0.115456,0.707363,0.149009,0.0816691
6.10876e+06,0.999989,0.0346865,5,63,0,-6.10876e+06,0.115443,0.707798,0.150804,0.0817106
6.10876e+06,0.970923,0.0346865,4,27,0,-6.10876e+06,0.115431,0.707878,0.151614,0.0817108
6.10876e+06,0.993355,0.0346865,6,95,0,-6.10876e+06,0.115481,0.706798,0.147129,0.0816216
6.10876e+06,0.932062,0.0346865,2,7,0,-6.10876e+06,0.115482,0.706808,0.147212,0.0816233
6.10876e+06,0.751892,0.0346865,5,43,0,-6.10876e+06,0.115457,0.707612,0.150739,0.0816989
6.10876e+06,0.958696,0.0346865,6,63,0,-6.10876e+06,0.115463,0.707266,0.148819,0.0816633
6.10876e+06,0.996924,0.0346865,5,63,0,-6.10876e+06,0.115467,0.707189,0.147614,0.0816569
6.10876e+06,0.985594,0.0346865,6,95,0,-6.10876e+06,0.115497,0.706506,0.144342,0.0815992
6.10876e+06,0.9243,0.0346865,5,63,0,-6.10876e+06,0.115475,0.707259,0.14663,0.0816704
6.10876e+06,0.999529,0.0346865,6,75,0,-6.10876e+06,0.115521,0.706029,0.144009,0.0815612
6.10876e+06,0.769158,0.0346865,4,27,0,-6.10876e+06,0.115508,0.705953,0.14253,0.0815431
6.10876e+06,0.999533,0.0346865,4,27,0,-6.10876e+06,0.115543,0.705964,0.143491,0.0815691
6.10876e+06,0.955844,0.0346865,6,95,0,-6.10876e+06,0.115452,0.707039,0.151025,0.0816291
6.10876e+06,0.925811,0.0346865,4,31,0,-6.10876e+06,0.115452,0.707473,0.150896,0.0816793
6.10876e+06,0.956315,0.0346865,4,31,0,-6.10876e+06,0.115436,0.707693,0.151404,0.0816933
6.10876e+06,0.87684,0.0346865,4,23,0,-6.10876e+06,0.115428,0.707782,0.152539,0.0816977
6.10876e+06,0.957348,0.0346865,5,31,0,-6.10876e+06,0.115466,0.707188,0.153022,0.0816564
6.10876e+06,0.986159,0.0346865,4,15,0,-6.10876e+06,0.115469,0.707173,0.152803,0.0816568
6.10876e+06,0.978961,0.0346865,4,31,0,-6.10876e+06,0.115429,0.708096,0.151335,0.0817346
6.10876e+06,0.948998,0.0346865,4,31,0,-6.10876e+06,0.115449,0.707733,0.152648,0.081707
6.10876e+06,0.996244,0.0346865,4,21,0,-6.10876e+06,0.115448,0.707522,0.153739,0.0816819
6.10876e+06,0.742183,0.0346865,1,3,0,-6.10876e+06,0.115448,0.707522,0.153739,0.0816819
