# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 15
# output
#   file = outputs/output_15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0309487
# Diagonal elements of inverse mass matrix:
# 9.96843e-06, 1.84133e-05, 0.000518057
6.10876e+06,0.999554,0.0309487,3,11,0,-6.10876e+06,0.11548,0.707311,0.147218,0.0816801
6.10876e+06,0.982138,0.0309487,5,39,0,-6.10876e+06,0.115493,0.706689,0.14714,0.0816175
6.10876e+06,0.842692,0.0309487,5,47,0,-6.10876e+06,0.115496,0.706928,0.147697,0.0816471
6.10876e+06,0.998511,0.0309487,4,31,0,-6.10876e+06,0.115463,0.707712,0.146732,0.0817147
6.10876e+06,0.999511,0.0309487,6,63,0,-6.10876e+06,0.115508,0.706659,0.146986,0.0816245
6.10876e+06,0.874989,0.0309487,6,75,0,-6.10876e+06,0.115448,0.707966,0.147569,0.0817335
6.10876e+06,0.864432,0.0309487,6,63,0,-6.10876e+06,0.115505,0.706169,0.144952,0.0815665
6.10876e+06,0.908901,0.0309487,2,3,0,-6.10876e+06,0.115537,0.706138,0.144943,0.0815849
6.10876e+06,0.972373,0.0309487,2,3,0,-6.10876e+06,0.115517,0.706174,0.144874,0.0815753
6.10876e+06,0.868767,0.0309487,4,23,0,-6.10876e+06,0.115499,0.706632,0.144463,0.0816152
6.10876e+06,0.971271,0.0309487,6,71,0,-6.10876e+06,0.115523,0.706199,0.142706,0.0815821
6.10876e+06,0.807584,0.0309487,2,3,0,-6.10876e+06,0.115537,0.706195,0.14275,0.0815915
