# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 17
# output
#   file = outputs/output_17.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0288935
# Diagonal elements of inverse mass matrix:
# 1.1511e-05, 0.000246272, 0.156256
6.10876e+06,0.905542,0.0288935,2,7,0,-6.10876e+06,0.115447,0.707337,0.145738,0.0816599
6.10876e+06,0.834796,0.0288935,4,21,0,-6.10876e+06,0.115527,0.706488,0.14463,0.0816181
6.10876e+06,1,0.0288935,2,3,0,-6.10876e+06,0.115526,0.706435,0.144503,0.0816114
6.10876e+06,1,0.0288935,4,19,0,-6.10876e+06,0.115463,0.707428,0.148348,0.0816817
6.10876e+06,0.959157,0.0288935,3,7,0,-6.10876e+06,0.115444,0.707505,0.151306,0.0816772
6.10876e+06,0.743564,0.0288935,2,3,0,-6.10876e+06,0.115454,0.707769,0.149161,0.081715
6.10876e+06,0.929916,0.0288935,4,19,0,-6.10876e+06,0.1155,0.706233,0.145851,0.0815699
6.10876e+06,0.941618,0.0288935,4,23,0,-6.10876e+06,0.115445,0.707484,0.150079,0.0816754
6.10876e+06,0.995858,0.0288935,3,11,0,-6.10876e+06,0.115433,0.707878,0.14976,0.0817122
6.10876e+06,0.929886,0.0288935,2,3,0,-6.10876e+06,0.115443,0.707883,0.148294,0.0817202
