# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 7
# output
#   file = outputs/output_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
6.10876e+06,0.931688,0.0261081,1,3,0,-6.10876e+06,0.115431,0.707859,0.1494,0.0817089
6.10876e+06,0.976732,0.0261081,3,11,0,-6.10876e+06,0.115478,0.707077,0.149023,0.0816516
6.10876e+06,0.984411,0.0261081,2,3,0,-6.10876e+06,0.115478,0.707016,0.147229,0.0816451
6.10876e+06,0.813502,0.0261081,3,11,0,-6.10876e+06,0.115503,0.706489,0.147843,0.0816014
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115499,0.706528,0.147217,0.0816035
6.10876e+06,0.685992,0.0261081,3,11,0,-6.10876e+06,0.115477,0.706893,0.145339,0.08163
6.10876e+06,0.992553,0.0261081,2,3,0,-6.10876e+06,0.115491,0.706948,0.147076,0.081646
6.10876e+06,0.809977,0.0261081,2,3,0,-6.10876e+06,0.115468,0.706867,0.147317,0.0816203
6.10876e+06,0.914003,0.0261081,3,15,0,-6.10876e+06,0.115477,0.707232,0.148651,0.0816691
6.10876e+06,0.926031,0.0261081,2,3,0,-6.10876e+06,0.115446,0.707268,0.147506,0.0816513
6.10876e+06,0.98692,0.0261081,3,15,0,-6.10876e+06,0.115455,0.707569,0.148142,0.0816925
6.10876e+06,0.971975,0.0261081,3,11,0,-6.10876e+06,0.11548,0.707112,0.146639,0.0816573
6.10876e+06,0.837049,0.0261081,2,7,0,-6.10876e+06,0.115456,0.707026,0.149676,0.0816306
6.10876e+06,0.954043,0.0261081,3,11,0,-6.10876e+06,0.115476,0.707514,0.146553,0.0817006
6.10876e+06,1,0.0261081,3,7,0,-6.10876e+06,0.115461,0.707026,0.15013,0.0816338
6.10876e+06,1,0.0261081,2,7,0,-6.10876e+06,0.115483,0.707182,0.144956,0.0816678
6.10876e+06,0.989963,0.0261081,3,15,0,-6.10876e+06,0.11551,0.706669,0.143348,0.0816273
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115499,0.706617,0.143446,0.0816134
6.10876e+06,0.980245,0.0261081,2,7,0,-6.10876e+06,0.115502,0.706458,0.147482,0.0815971
6.10876e+06,0.983094,0.0261081,2,3,0,-6.10876e+06,0.115496,0.706453,0.147888,0.0815923
6.10876e+06,0.926731,0.0261081,3,15,0,-6.10876e+06,0.115458,0.707347,0.152505,0.0816691
6.10876e+06,0.747198,0.0261081,2,3,0,-6.10876e+06,0.115439,0.707372,0.153556,0.0816586
6.10876e+06,0.983436,0.0261081,2,7,0,-6.10876e+06,0.115459,0.707364,0.145763,0.0816715
6.10876e+06,0.987562,0.0261081,2,3,0,-6.10876e+06,0.115469,0.707263,0.149947,0.0816666
6.10876e+06,0.857942,0.0261081,4,19,0,-6.10876e+06,0.115508,0.706779,0.146646,0.0816384
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115476,0.706688,0.145392,0.0816054
6.10876e+06,0.455752,0.0261081,2,3,0,-6.10876e+06,0.115498,0.706632,0.150401,0.0816148
6.10876e+06,1,0.0261081,3,15,0,-6.10876e+06,0.115465,0.707483,0.147871,0.0816893
6.10876e+06,0.904995,0.0261081,3,15,0,-6.10876e+06,0.115476,0.706933,0.146232,0.0816335
6.10876e+06,0.981434,0.0261081,2,3,0,-6.10876e+06,0.115488,0.706942,0.147309,0.0816435
6.10876e+06,0.988842,0.0261081,3,11,0,-6.10876e+06,0.115504,0.706521,0.14625,0.081606
6.10876e+06,0.740934,0.0261081,2,3,0,-6.10876e+06,0.115501,0.706304,0.149074,0.0815786
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115511,0.706453,0.145044,0.0816033
6.10876e+06,0.986462,0.0261081,2,5,0,-6.10876e+06,0.115504,0.706506,0.14448,0.0816039
6.10876e+06,0.926838,0.0261081,4,23,0,-6.10876e+06,0.115424,0.707978,0.15062,0.0817177
6.10876e+06,0.715316,0.0261081,2,3,0,-6.10876e+06,0.115438,0.707889,0.153051,0.0817172
6.10876e+06,0.999147,0.0261081,4,15,0,-6.10876e+06,0.115429,0.707749,0.151936,0.0816949
6.10876e+06,0.962202,0.0261081,2,7,0,-6.10876e+06,0.115419,0.707864,0.151068,0.0817009
6.10876e+06,0.998404,0.0261081,3,15,0,-6.10876e+06,0.115484,0.706633,0.146756,0.0816049
6.10876e+06,0.900387,0.0261081,2,3,0,-6.10876e+06,0.115479,0.70674,0.147982,0.0816134
6.10876e+06,0.807602,0.0261081,2,3,0,-6.10876e+06,0.115485,0.706861,0.142553,0.0816318
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115493,0.706839,0.142628,0.081635
6.10876e+06,1,0.0261081,2,7,0,-6.10876e+06,0.115476,0.70684,0.150176,0.0816232
6.10876e+06,0.936329,0.0261081,2,3,0,-6.10876e+06,0.115467,0.706806,0.150286,0.0816128
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115495,0.706883,0.148134,0.0816414
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115478,0.706817,0.145748,0.0816221
6.10876e+06,0.947307,0.0261081,3,11,0,-6.10876e+06,0.115462,0.70714,0.149718,0.0816475
6.10876e+06,0.883552,0.0261081,4,19,0,-6.10876e+06,0.115482,0.707118,0.149565,0.0816594
6.10876e+06,0.997371,0.0261081,3,15,0,-6.10876e+06,0.115486,0.706685,0.146262,0.0816123
6.10876e+06,0.894249,0.0261081,2,3,0,-6.10876e+06,0.115484,0.706611,0.148011,0.0816021
6.10876e+06,0.981022,0.0261081,1,3,0,-6.10876e+06,0.115491,0.706657,0.145956,0.0816126
6.10876e+06,0.984704,0.0261081,2,7,0,-6.10876e+06,0.115498,0.706625,0.146133,0.0816139
6.10876e+06,0.309044,0.0261081,1,3,0,-6.10876e+06,0.115491,0.70659,0.152688,0.0816046
6.10876e+06,0.986018,0.0261081,3,7,0,-6.10876e+06,0.115465,0.706841,0.14752,0.0816156
6.10876e+06,0.984333,0.0261081,3,15,0,-6.10876e+06,0.115483,0.707337,0.146796,0.0816855
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115453,0.707092,0.148238,0.081636
6.10876e+06,0.967728,0.0261081,3,15,0,-6.10876e+06,0.115492,0.706775,0.146802,0.0816269
6.10876e+06,0.99932,0.0261081,5,31,0,-6.10876e+06,0.115452,0.707546,0.148859,0.0816879
6.10876e+06,0.801546,0.0261081,2,3,0,-6.10876e+06,0.115454,0.707647,0.151653,0.0817008
6.10876e+06,0.97479,0.0261081,4,15,0,-6.10876e+06,0.115442,0.707886,0.150011,0.0817198
6.10876e+06,0.999147,0.0261081,3,7,0,-6.10876e+06,0.115439,0.707764,0.150566,0.0817039
6.10876e+06,0.946308,0.0261081,4,19,0,-6.10876e+06,0.115526,0.706058,0.141937,0.0815677
6.10876e+06,0.941932,0.0261081,3,11,0,-6.10876e+06,0.115489,0.706564,0.145324,0.0816001
6.10876e+06,0.831033,0.0261081,2,7,0,-6.10876e+06,0.115511,0.706581,0.144072,0.0816181
6.10876e+06,0.967022,0.0261081,2,3,0,-6.10876e+06,0.115494,0.706471,0.147858,0.0815929
6.10876e+06,0.94104,0.0261081,3,15,0,-6.10876e+06,0.115495,0.707003,0.146781,0.0816551
6.10876e+06,0.667884,0.0261081,2,3,0,-6.10876e+06,0.115508,0.706824,0.145288,0.0816435
6.10876e+06,0.499096,0.0261081,2,3,0,-6.10876e+06,0.115508,0.706824,0.145288,0.0816435
6.10876e+06,0.729389,0.0261081,2,7,0,-6.10876e+06,0.115473,0.706742,0.14575,0.0816094
6.10876e+06,0.985866,0.0261081,2,3,0,-6.10876e+06,0.115484,0.706819,0.14786,0.0816266
6.10876e+06,0.897514,0.0261081,2,3,0,-6.10876e+06,0.115492,0.706745,0.148045,0.0816236
6.10876e+06,0.912385,0.0261081,3,15,0,-6.10876e+06,0.115454,0.707336,0.147795,0.0816649
6.10876e+06,0.951342,0.0261081,3,15,0,-6.10876e+06,0.115485,0.706863,0.148231,0.081632
6.10876e+06,0.992864,0.0261081,4,23,0,-6.10876e+06,0.115416,0.708258,0.150232,0.0817444
6.10876e+06,0.898021,0.0261081,2,3,0,-6.10876e+06,0.11542,0.708267,0.149363,0.081748
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115416,0.708209,0.152328,0.0817388
6.10876e+06,0.904987,0.0261081,2,3,0,-6.10876e+06,0.115426,0.708253,0.148966,0.0817511
6.10876e+06,0.695962,0.0261081,3,15,0,-6.10876e+06,0.115466,0.707122,0.146796,0.0816488
6.10876e+06,0.885855,0.0261081,2,3,0,-6.10876e+06,0.11548,0.70715,0.147625,0.0816616
6.10876e+06,0.920787,0.0261081,4,19,0,-6.10876e+06,0.115516,0.70604,0.146503,0.0815589
6.10876e+06,0.898517,0.0261081,1,3,0,-6.10876e+06,0.115524,0.706103,0.142818,0.0815716
6.10876e+06,0.270281,0.0261081,2,3,0,-6.10876e+06,0.115512,0.70603,0.137866,0.0815547
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115531,0.706021,0.140938,0.081567
6.10876e+06,0.894118,0.0261081,2,3,0,-6.10876e+06,0.115536,0.705963,0.145902,0.0815641
6.10876e+06,1,0.0261081,3,7,0,-6.10876e+06,0.115572,0.704924,0.14109,0.0814696
6.10876e+06,0.8376,0.0261081,3,7,0,-6.10876e+06,0.11559,0.704886,0.137379,0.081478
6.10876e+06,0.9671,0.0261081,4,15,0,-6.10876e+06,0.115551,0.705631,0.141451,0.0815367
6.10876e+06,0.918085,0.0261081,3,11,0,-6.10876e+06,0.115529,0.706236,0.142768,0.0815907
6.10876e+06,0.991793,0.0261081,4,19,0,-6.10876e+06,0.11547,0.707349,0.147288,0.0816778
6.10876e+06,0.986441,0.0261081,3,11,0,-6.10876e+06,0.115487,0.706964,0.147029,0.0816449
6.10876e+06,0.80023,0.0261081,2,3,0,-6.10876e+06,0.115487,0.706971,0.143772,0.0816458
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115487,0.706993,0.146269,0.0816484
6.10876e+06,0.905525,0.0261081,3,11,0,-6.10876e+06,0.115462,0.707092,0.148029,0.0816424
6.10876e+06,0.849301,0.0261081,2,3,0,-6.10876e+06,0.115458,0.706965,0.149849,0.0816249
6.10876e+06,0.992926,0.0261081,3,15,0,-6.10876e+06,0.115461,0.707616,0.147715,0.0817021
6.10876e+06,0.981544,0.0261081,2,7,0,-6.10876e+06,0.115459,0.707684,0.14708,0.0817082
6.10876e+06,0.694102,0.0261081,2,7,0,-6.10876e+06,0.11542,0.707851,0.152662,0.0817
6.10876e+06,0.987456,0.0261081,3,15,0,-6.10876e+06,0.115474,0.707417,0.146159,0.0816881
6.10876e+06,0.446658,0.0261081,2,3,0,-6.10875e+06,0.115432,0.707515,0.150388,0.0816702
6.10876e+06,0.996381,0.0261081,3,15,0,-6.10876e+06,0.115469,0.707084,0.147231,0.0816461
6.10876e+06,0.824289,0.0261081,1,3,0,-6.10876e+06,0.11546,0.707025,0.148856,0.0816334
6.10876e+06,0.946189,0.0261081,2,3,0,-6.10876e+06,0.115469,0.707101,0.150508,0.0816485
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115464,0.707306,0.145945,0.0816681
6.10876e+06,0.816844,0.0261081,2,3,0,-6.10876e+06,0.115473,0.707365,0.143866,0.0816818
6.10876e+06,0.986207,0.0261081,2,3,0,-6.10876e+06,0.115454,0.7072,0.151589,0.0816491
6.10876e+06,0.97782,0.0261081,2,7,0,-6.10876e+06,0.115483,0.707234,0.147207,0.0816732
6.10876e+06,0.636369,0.0261081,2,3,0,-6.10876e+06,0.115448,0.70737,0.146998,0.0816646
6.10876e+06,0.904945,0.0261081,4,19,0,-6.10876e+06,0.115509,0.706328,0.148622,0.0815874
6.10876e+06,0.995911,0.0261081,3,11,0,-6.10876e+06,0.115525,0.705999,0.140386,0.0815602
6.10876e+06,1,0.0261081,4,15,0,-6.10876e+06,0.115528,0.705769,0.144379,0.0815362
6.10876e+06,0.510372,0.0261081,2,5,0,-6.10876e+06,0.115524,0.706111,0.140979,0.0815731
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115524,0.706109,0.141213,0.0815722
6.10876e+06,0.848466,0.0261081,2,3,0,-6.10876e+06,0.115532,0.705696,0.145677,0.0815303
6.10876e+06,0.818899,0.0261081,2,7,0,-6.10876e+06,0.115541,0.706158,0.140069,0.0815899
6.10876e+06,0.972876,0.0261081,2,7,0,-6.10876e+06,0.115536,0.706272,0.144117,0.0816
6.10876e+06,0.876406,0.0261081,2,3,0,-6.10876e+06,0.115515,0.706256,0.145652,0.0815832
6.10876e+06,0.997307,0.0261081,4,19,0,-6.10876e+06,0.11546,0.707534,0.148564,0.0816915
6.10876e+06,0.753651,0.0261081,2,3,0,-6.10876e+06,0.11547,0.707513,0.149228,0.0816966
6.10876e+06,0.928995,0.0261081,2,7,0,-6.10876e+06,0.115447,0.70754,0.151002,0.0816833
6.10876e+06,0.715317,0.0261081,2,3,0,-6.10876e+06,0.115464,0.707425,0.147745,0.0816821
6.10876e+06,0.839974,0.0261081,3,11,0,-6.10876e+06,0.115438,0.707586,0.151775,0.081682
6.10876e+06,0.903929,0.0261081,3,11,0,-6.10876e+06,0.115455,0.707569,0.152568,0.0816921
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115442,0.707611,0.147066,0.0816882
6.10876e+06,0.831879,0.0261081,3,15,0,-6.10876e+06,0.11549,0.706835,0.14247,0.0816322
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115485,0.706876,0.146078,0.0816334
6.10876e+06,0.994388,0.0261081,3,15,0,-6.10876e+06,0.115482,0.707001,0.146657,0.0816456
6.10876e+06,0.804235,0.0261081,2,7,0,-6.10876e+06,0.115498,0.706914,0.143631,0.0816471
6.10876e+06,0.99002,0.0261081,2,3,0,-6.10876e+06,0.115477,0.706734,0.147929,0.0816118
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.11549,0.706924,0.146003,0.0816423
6.10876e+06,0.93798,0.0261081,3,11,0,-6.10876e+06,0.115487,0.706503,0.147055,0.0815919
6.10876e+06,0.89434,0.0261081,1,1,0,-6.10876e+06,0.115485,0.706495,0.14784,0.0815894
6.10876e+06,0.810312,0.0261081,2,3,0,-6.10876e+06,0.115507,0.706563,0.14557,0.0816131
6.10876e+06,0.862488,0.0261081,3,11,0,-6.10876e+06,0.115505,0.706258,0.141559,0.0815767
6.10876e+06,0.849414,0.0261081,4,19,0,-6.10876e+06,0.115441,0.707915,0.148599,0.0817223
6.10876e+06,0.962988,0.0261081,2,7,0,-6.10876e+06,0.115414,0.708051,0.152153,0.081719
6.10876e+06,0.989407,0.0261081,4,19,0,-6.10876e+06,0.115501,0.706765,0.144437,0.0816323
6.10876e+06,0.98956,0.0261081,2,3,0,-6.10876e+06,0.115487,0.706623,0.147866,0.0816055
6.10876e+06,0.663288,0.0261081,2,7,0,-6.10876e+06,0.115477,0.706746,0.143391,0.0816128
6.10876e+06,1,0.0261081,1,1,0,-6.10876e+06,0.115481,0.706779,0.143877,0.0816194
6.10876e+06,1,0.0261081,2,7,0,-6.10876e+06,0.115502,0.706598,0.148229,0.0816134
6.10876e+06,0.820936,0.0261081,4,23,0,-6.10876e+06,0.115422,0.707914,0.151111,0.0817088
6.10876e+06,0.986109,0.0261081,4,15,0,-6.10876e+06,0.115494,0.706671,0.143796,0.081616
6.10876e+06,0.723621,0.0261081,3,11,0,-6.10876e+06,0.115463,0.706874,0.147782,0.0816181
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115479,0.707071,0.147327,0.081652
6.10876e+06,0.891459,0.0261081,4,17,0,-6.10876e+06,0.115442,0.707645,0.148616,0.0816921
6.10876e+06,0.470443,0.0261081,2,7,0,-6.10876e+06,0.115442,0.707645,0.148616,0.0816921
6.10876e+06,0.852484,0.0261081,4,23,0,-6.10876e+06,0.115523,0.706265,0.146176,0.08159
6.10876e+06,0.775217,0.0261081,2,3,0,-6.10876e+06,0.115512,0.705981,0.141287,0.081549
6.10876e+06,0.996506,0.0261081,2,3,0,-6.10876e+06,0.115524,0.706134,0.147556,0.0815755
6.10876e+06,0.98171,0.0261081,3,7,0,-6.10876e+06,0.115532,0.706194,0.142768,0.0815879
6.10876e+06,0.993365,0.0261081,2,7,0,-6.10876e+06,0.115504,0.70624,0.143366,0.0815732
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115524,0.706191,0.145501,0.0815821
6.10876e+06,0.998453,0.0261081,3,15,0,-6.10876e+06,0.115495,0.706501,0.143828,0.0815971
6.10876e+06,0.719163,0.0261081,3,7,0,-6.10876e+06,0.115493,0.706687,0.148012,0.0816174
6.10876e+06,0.649519,0.0261081,2,3,0,-6.10876e+06,0.115514,0.706644,0.147416,0.081627
6.10876e+06,0.958467,0.0261081,3,7,0,-6.10876e+06,0.115482,0.707034,0.148816,0.0816498
6.10876e+06,0.990526,0.0261081,4,19,0,-6.10876e+06,0.115458,0.707492,0.150281,0.0816856
6.10876e+06,0.856921,0.0261081,2,7,0,-6.10876e+06,0.115459,0.707397,0.144584,0.0816756
6.10876e+06,0.910424,0.0261081,4,21,0,-6.10875e+06,0.11551,0.705811,0.144849,0.081528
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115536,0.706019,0.144455,0.0815705
6.10876e+06,0.488474,0.0261081,1,3,0,-6.10876e+06,0.115551,0.706184,0.14171,0.0816001
6.10876e+06,1,0.0261081,2,7,0,-6.10876e+06,0.115531,0.706012,0.139429,0.0815663
6.10876e+06,0.41629,0.0261081,2,7,0,-6.10875e+06,0.115531,0.706012,0.139429,0.0815663
6.10876e+06,0.925369,0.0261081,2,7,0,-6.10876e+06,0.115518,0.705843,0.144264,0.0815376
6.10876e+06,0.948931,0.0261081,3,15,0,-6.10876e+06,0.115472,0.706725,0.146738,0.0816072
6.10876e+06,0.918929,0.0261081,3,11,0,-6.10876e+06,0.115516,0.706632,0.146777,0.0816272
6.10876e+06,0.976657,0.0261081,2,7,0,-6.10876e+06,0.115506,0.706432,0.142915,0.0815973
6.10876e+06,0.831639,0.0261081,2,3,0,-6.10876e+06,0.115526,0.706405,0.142943,0.0816081
6.10876e+06,1,0.0261081,1,1,0,-6.10876e+06,0.115519,0.706386,0.143359,0.081601
6.10876e+06,0.998645,0.0261081,4,23,0,-6.10876e+06,0.115478,0.707257,0.146568,0.0816724
6.10876e+06,0.988471,0.0261081,2,3,0,-6.10876e+06,0.11547,0.707198,0.147735,0.0816604
6.10876e+06,0.998526,0.0261081,4,23,0,-6.10876e+06,0.115493,0.706721,0.146292,0.0816212
6.10876e+06,0.520665,0.0261081,3,11,0,-6.10876e+06,0.115465,0.707061,0.148037,0.0816406
6.10876e+06,0.980789,0.0261081,3,11,0,-6.10876e+06,0.115491,0.706858,0.146967,0.0816359
6.10876e+06,0.918666,0.0261081,2,7,0,-6.10876e+06,0.115477,0.706946,0.145563,0.081636
6.10876e+06,0.999803,0.0261081,3,7,0,-6.10876e+06,0.115486,0.706882,0.148036,0.0816353
6.10876e+06,0.902377,0.0261081,4,23,0,-6.10876e+06,0.115546,0.705348,0.139997,0.0815003
6.10876e+06,0.993891,0.0261081,3,7,0,-6.10876e+06,0.115562,0.705506,0.142455,0.0815299
6.10876e+06,0.714507,0.0261081,2,3,0,-6.10876e+06,0.115566,0.705402,0.142428,0.0815202
6.10876e+06,0.892141,0.0261081,3,7,0,-6.10876e+06,0.115549,0.705343,0.143484,0.081502
6.10876e+06,0.986579,0.0261081,2,7,0,-6.10876e+06,0.115546,0.705269,0.141834,0.0814912
6.10876e+06,0.961921,0.0261081,3,11,0,-6.10876e+06,0.11547,0.706934,0.149422,0.0816295
6.10876e+06,0.875212,0.0261081,2,7,0,-6.10876e+06,0.11548,0.707103,0.143334,0.0816563
6.10876e+06,1,0.0261081,2,3,0,-6.10876e+06,0.115489,0.707068,0.145048,0.0816583
6.10876e+06,1,0.0261081,1,1,0,-6.10876e+06,0.115485,0.707053,0.145047,0.0816537
6.10876e+06,0.984905,0.0261081,3,15,0,-6.10876e+06,0.115484,0.706727,0.147846,0.0816155
6.10876e+06,0.790264,0.0261081,2,3,0,-6.10876e+06,0.115486,0.706754,0.143727,0.0816201
6.10876e+06,0.986801,0.0261081,3,15,0,-6.10876e+06,0.115486,0.706954,0.148722,0.0816433
6.10876e+06,0.983457,0.0261081,3,15,0,-6.10876e+06,0.115459,0.707259,0.146648,0.0816595
6.10876e+06,0.899222,0.0261081,3,11,0,-6.10876e+06,0.115482,0.707071,0.149151,0.0816538
6.10876e+06,0.99964,0.0261081,4,21,0,-6.10876e+06,0.115434,0.70791,0.149655,0.0817168
